chapter,method,character,tag,count
46,chapter_all_gpt-4o-mini_individual,Mr. Bennet,A,0
46,chapter_all_gpt-4o-mini_individual,Mr. Bennet,C,0
46,chapter_all_gpt-4o-mini_individual,Mr. Bennet,I,0
46,chapter_all_gpt-4o-mini_individual,Mr. Bennet,DN,0
46,chapter_all_gpt-4o-mini_individual,Mr. Bennet,DC,0
46,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,N,3
46,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,A,3
46,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,C,4
46,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,I,0
46,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,DN,3
46,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,DC,0
46,chapter_all_gpt-4o-mini_individual,Jane,N,4
46,chapter_all_gpt-4o-mini_individual,Jane,A,3
46,chapter_all_gpt-4o-mini_individual,Jane,C,6
46,chapter_all_gpt-4o-mini_individual,Jane,I,2
46,chapter_all_gpt-4o-mini_individual,Jane,DN,3
46,chapter_all_gpt-4o-mini_individual,Jane,DC,0
46,chapter_all_gpt-4o-mini_individual,Elizabeth,N,12
46,chapter_all_gpt-4o-mini_individual,Elizabeth,A,12
46,chapter_all_gpt-4o-mini_individual,Elizabeth,C,13
46,chapter_all_gpt-4o-mini_individual,Elizabeth,I,17
46,chapter_all_gpt-4o-mini_individual,Elizabeth,DN,6
46,chapter_all_gpt-4o-mini_individual,Elizabeth,DC,4
46,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,N,1
46,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,A,0
46,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,C,1
46,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,I,0
46,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,DN,0
46,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,DC,0
46,chapter_all_gpt-4o-mini_individual,Wickham,N,5
46,chapter_all_gpt-4o-mini_individual,Wickham,A,0
46,chapter_all_gpt-4o-mini_individual,Wickham,C,0
46,chapter_all_gpt-4o-mini_individual,Wickham,I,2
46,chapter_all_gpt-4o-mini_individual,Wickham,DN,0
46,chapter_all_gpt-4o-mini_individual,Wickham,DC,0
46,chapter_all_gpt-4o-mini_individual,Miss Darcy,N,0
46,chapter_all_gpt-4o-mini_individual,Miss Darcy,A,0
46,chapter_all_gpt-4o-mini_individual,Miss Darcy,C,0
46,chapter_all_gpt-4o-mini_individual,Miss Darcy,I,0
46,chapter_all_gpt-4o-mini_individual,Miss Darcy,DN,0
46,chapter_all_gpt-4o-mini_individual,Miss Darcy,DC,0
46,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,N,0
46,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,A,0
46,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,C,0
46,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,I,0
46,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DN,0
46,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DC,0
46,chapter_all_gpt-4o-mini_individual,Kitty,N,0
46,chapter_all_gpt-4o-mini_individual,Kitty,A,1
46,chapter_all_gpt-4o-mini_individual,Kitty,C,0
46,chapter_all_gpt-4o-mini_individual,Kitty,I,0
46,chapter_all_gpt-4o-mini_individual,Kitty,DN,0
46,chapter_all_gpt-4o-mini_individual,Kitty,DC,0
46,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,N,4
46,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,A,5
46,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,C,5
46,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,I,1
46,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,DN,4
46,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,DC,4
47,chapter_all_gpt-4o-mini_individual,Colonel Forster,N,5
47,chapter_all_gpt-4o-mini_individual,Colonel Forster,A,6
47,chapter_all_gpt-4o-mini_individual,Colonel Forster,C,6
47,chapter_all_gpt-4o-mini_individual,Colonel Forster,I,5
47,chapter_all_gpt-4o-mini_individual,Colonel Forster,DN,5
47,chapter_all_gpt-4o-mini_individual,Colonel Forster,DC,6
47,chapter_all_gpt-4o-mini_individual,Mr. Bennet,N,8
47,chapter_all_gpt-4o-mini_individual,Mr. Bennet,A,12
47,chapter_all_gpt-4o-mini_individual,Mr. Bennet,C,3
47,chapter_all_gpt-4o-mini_individual,Mr. Bennet,I,4
47,chapter_all_gpt-4o-mini_individual,Mr. Bennet,DN,5
47,chapter_all_gpt-4o-mini_individual,Mr. Bennet,DC,6
47,chapter_all_gpt-4o-mini_individual,Lady Lucas,N,0
47,chapter_all_gpt-4o-mini_individual,Lady Lucas,A,3
47,chapter_all_gpt-4o-mini_individual,Lady Lucas,C,2
47,chapter_all_gpt-4o-mini_individual,Lady Lucas,I,0
47,chapter_all_gpt-4o-mini_individual,Lady Lucas,DN,0
47,chapter_all_gpt-4o-mini_individual,Lady Lucas,DC,0
47,chapter_all_gpt-4o-mini_individual,Mr. Philips,N,0
47,chapter_all_gpt-4o-mini_individual,Mr. Philips,A,0
47,chapter_all_gpt-4o-mini_individual,Mr. Philips,C,0
47,chapter_all_gpt-4o-mini_individual,Mr. Philips,I,0
47,chapter_all_gpt-4o-mini_individual,Mr. Philips,DN,0
47,chapter_all_gpt-4o-mini_individual,Mr. Philips,DC,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Forster,N,2
47,chapter_all_gpt-4o-mini_individual,Mrs. Forster,A,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Forster,C,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Forster,I,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Forster,DN,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Forster,DC,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,N,1
47,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,A,5
47,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,C,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,I,7
47,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,DN,6
47,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,DC,4
47,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,N,5
47,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,A,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,C,5
47,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,I,6
47,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,DN,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,DC,3
47,chapter_all_gpt-4o-mini_individual,Miss Darcy,N,1
47,chapter_all_gpt-4o-mini_individual,Miss Darcy,A,0
47,chapter_all_gpt-4o-mini_individual,Miss Darcy,C,1
47,chapter_all_gpt-4o-mini_individual,Miss Darcy,I,1
47,chapter_all_gpt-4o-mini_individual,Miss Darcy,DN,0
47,chapter_all_gpt-4o-mini_individual,Miss Darcy,DC,0
47,chapter_all_gpt-4o-mini_individual,Mr. Bingley,N,0
47,chapter_all_gpt-4o-mini_individual,Mr. Bingley,A,0
47,chapter_all_gpt-4o-mini_individual,Mr. Bingley,C,0
47,chapter_all_gpt-4o-mini_individual,Mr. Bingley,I,0
47,chapter_all_gpt-4o-mini_individual,Mr. Bingley,DN,0
47,chapter_all_gpt-4o-mini_individual,Mr. Bingley,DC,0
47,chapter_all_gpt-4o-mini_individual,Jane,N,10
47,chapter_all_gpt-4o-mini_individual,Jane,A,5
47,chapter_all_gpt-4o-mini_individual,Jane,C,5
47,chapter_all_gpt-4o-mini_individual,Jane,I,5
47,chapter_all_gpt-4o-mini_individual,Jane,DN,5
47,chapter_all_gpt-4o-mini_individual,Jane,DC,5
47,chapter_all_gpt-4o-mini_individual,Wickham,N,10
47,chapter_all_gpt-4o-mini_individual,Wickham,A,11
47,chapter_all_gpt-4o-mini_individual,Wickham,C,7
47,chapter_all_gpt-4o-mini_individual,Wickham,I,5
47,chapter_all_gpt-4o-mini_individual,Wickham,DN,6
47,chapter_all_gpt-4o-mini_individual,Wickham,DC,9
47,chapter_all_gpt-4o-mini_individual,Mr. Denny,N,0
47,chapter_all_gpt-4o-mini_individual,Mr. Denny,A,0
47,chapter_all_gpt-4o-mini_individual,Mr. Denny,C,0
47,chapter_all_gpt-4o-mini_individual,Mr. Denny,I,0
47,chapter_all_gpt-4o-mini_individual,Mr. Denny,DN,0
47,chapter_all_gpt-4o-mini_individual,Mr. Denny,DC,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,N,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,A,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,C,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,I,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,DN,0
47,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,DC,0
47,chapter_all_gpt-4o-mini_individual,Kitty,N,3
47,chapter_all_gpt-4o-mini_individual,Kitty,A,3
47,chapter_all_gpt-4o-mini_individual,Kitty,C,4
47,chapter_all_gpt-4o-mini_individual,Kitty,I,4
47,chapter_all_gpt-4o-mini_individual,Kitty,DN,0
47,chapter_all_gpt-4o-mini_individual,Kitty,DC,0
47,chapter_all_gpt-4o-mini_individual,Mr. Darcy,N,1
47,chapter_all_gpt-4o-mini_individual,Mr. Darcy,A,3
47,chapter_all_gpt-4o-mini_individual,Mr. Darcy,C,0
47,chapter_all_gpt-4o-mini_individual,Mr. Darcy,I,3
47,chapter_all_gpt-4o-mini_individual,Mr. Darcy,DN,1
47,chapter_all_gpt-4o-mini_individual,Mr. Darcy,DC,3
47,chapter_all_gpt-4o-mini_individual,Lydia,N,9
47,chapter_all_gpt-4o-mini_individual,Lydia,A,6
47,chapter_all_gpt-4o-mini_individual,Lydia,C,4
47,chapter_all_gpt-4o-mini_individual,Lydia,I,3
47,chapter_all_gpt-4o-mini_individual,Lydia,DN,6
47,chapter_all_gpt-4o-mini_individual,Lydia,DC,4
47,chapter_all_gpt-4o-mini_individual,Elizabeth,N,19
47,chapter_all_gpt-4o-mini_individual,Elizabeth,A,30
47,chapter_all_gpt-4o-mini_individual,Elizabeth,C,15
47,chapter_all_gpt-4o-mini_individual,Elizabeth,I,24
47,chapter_all_gpt-4o-mini_individual,Elizabeth,DN,6
47,chapter_all_gpt-4o-mini_individual,Elizabeth,DC,15
47,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,N,2
47,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,A,0
47,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,C,2
47,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,I,2
47,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DN,1
47,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DC,0
47,chapter_all_gpt-4o-mini_individual,Mary,N,1
47,chapter_all_gpt-4o-mini_individual,Mary,A,3
47,chapter_all_gpt-4o-mini_individual,Mary,C,4
47,chapter_all_gpt-4o-mini_individual,Mary,I,4
47,chapter_all_gpt-4o-mini_individual,Mary,DN,0
47,chapter_all_gpt-4o-mini_individual,Mary,DC,2
47,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,N,10
47,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,A,15
47,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,C,9
47,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,I,8
47,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,DN,4
47,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,DC,2
53,chapter_all_gpt-4o-mini_individual,Colonel Forster,N,0
53,chapter_all_gpt-4o-mini_individual,Colonel Forster,A,0
53,chapter_all_gpt-4o-mini_individual,Colonel Forster,C,0
53,chapter_all_gpt-4o-mini_individual,Colonel Forster,I,0
53,chapter_all_gpt-4o-mini_individual,Colonel Forster,DN,0
53,chapter_all_gpt-4o-mini_individual,Colonel Forster,DC,0
53,chapter_all_gpt-4o-mini_individual,Mr. Bennet,N,5
53,chapter_all_gpt-4o-mini_individual,Mr. Bennet,A,4
53,chapter_all_gpt-4o-mini_individual,Mr. Bennet,C,3
53,chapter_all_gpt-4o-mini_individual,Mr. Bennet,I,4
53,chapter_all_gpt-4o-mini_individual,Mr. Bennet,DN,1
53,chapter_all_gpt-4o-mini_individual,Mr. Bennet,DC,2
53,chapter_all_gpt-4o-mini_individual,Lady Lucas,N,0
53,chapter_all_gpt-4o-mini_individual,Lady Lucas,A,0
53,chapter_all_gpt-4o-mini_individual,Lady Lucas,C,0
53,chapter_all_gpt-4o-mini_individual,Lady Lucas,I,0
53,chapter_all_gpt-4o-mini_individual,Lady Lucas,DN,0
53,chapter_all_gpt-4o-mini_individual,Lady Lucas,DC,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,N,4
53,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,A,3
53,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,C,2
53,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,I,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,DN,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Gardiner,DC,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,N,15
53,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,A,8
53,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,C,5
53,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,I,7
53,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,DN,4
53,chapter_all_gpt-4o-mini_individual,Mrs. Bennet,DC,9
53,chapter_all_gpt-4o-mini_individual,Mrs. Philips,N,2
53,chapter_all_gpt-4o-mini_individual,Mrs. Philips,A,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Philips,C,1
53,chapter_all_gpt-4o-mini_individual,Mrs. Philips,I,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Philips,DN,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Philips,DC,0
53,chapter_all_gpt-4o-mini_individual,Charlotte Lucas,N,0
53,chapter_all_gpt-4o-mini_individual,Charlotte Lucas,A,0
53,chapter_all_gpt-4o-mini_individual,Charlotte Lucas,C,1
53,chapter_all_gpt-4o-mini_individual,Charlotte Lucas,I,0
53,chapter_all_gpt-4o-mini_individual,Charlotte Lucas,DN,0
53,chapter_all_gpt-4o-mini_individual,Charlotte Lucas,DC,0
53,chapter_all_gpt-4o-mini_individual,Mr. Bingley,N,8
53,chapter_all_gpt-4o-mini_individual,Mr. Bingley,A,5
53,chapter_all_gpt-4o-mini_individual,Mr. Bingley,C,4
53,chapter_all_gpt-4o-mini_individual,Mr. Bingley,I,5
53,chapter_all_gpt-4o-mini_individual,Mr. Bingley,DN,3
53,chapter_all_gpt-4o-mini_individual,Mr. Bingley,DC,6
53,chapter_all_gpt-4o-mini_individual,Jane,N,5
53,chapter_all_gpt-4o-mini_individual,Jane,A,5
53,chapter_all_gpt-4o-mini_individual,Jane,C,3
53,chapter_all_gpt-4o-mini_individual,Jane,I,5
53,chapter_all_gpt-4o-mini_individual,Jane,DN,3
53,chapter_all_gpt-4o-mini_individual,Jane,DC,4
53,chapter_all_gpt-4o-mini_individual,Wickham,N,4
53,chapter_all_gpt-4o-mini_individual,Wickham,A,0
53,chapter_all_gpt-4o-mini_individual,Wickham,C,0
53,chapter_all_gpt-4o-mini_individual,Wickham,I,1
53,chapter_all_gpt-4o-mini_individual,Wickham,DN,2
53,chapter_all_gpt-4o-mini_individual,Wickham,DC,0
53,chapter_all_gpt-4o-mini_individual,Kitty,N,0
53,chapter_all_gpt-4o-mini_individual,Kitty,A,2
53,chapter_all_gpt-4o-mini_individual,Kitty,C,2
53,chapter_all_gpt-4o-mini_individual,Kitty,I,0
53,chapter_all_gpt-4o-mini_individual,Kitty,DN,0
53,chapter_all_gpt-4o-mini_individual,Kitty,DC,0
53,chapter_all_gpt-4o-mini_individual,Mr. Darcy,N,9
53,chapter_all_gpt-4o-mini_individual,Mr. Darcy,A,6
53,chapter_all_gpt-4o-mini_individual,Mr. Darcy,C,3
53,chapter_all_gpt-4o-mini_individual,Mr. Darcy,I,5
53,chapter_all_gpt-4o-mini_individual,Mr. Darcy,DN,4
53,chapter_all_gpt-4o-mini_individual,Mr. Darcy,DC,6
53,chapter_all_gpt-4o-mini_individual,Lydia,N,5
53,chapter_all_gpt-4o-mini_individual,Lydia,A,3
53,chapter_all_gpt-4o-mini_individual,Lydia,C,1
53,chapter_all_gpt-4o-mini_individual,Lydia,I,0
53,chapter_all_gpt-4o-mini_individual,Lydia,DN,2
53,chapter_all_gpt-4o-mini_individual,Lydia,DC,2
53,chapter_all_gpt-4o-mini_individual,Mr. Hurst,N,0
53,chapter_all_gpt-4o-mini_individual,Mr. Hurst,A,0
53,chapter_all_gpt-4o-mini_individual,Mr. Hurst,C,0
53,chapter_all_gpt-4o-mini_individual,Mr. Hurst,I,0
53,chapter_all_gpt-4o-mini_individual,Mr. Hurst,DN,0
53,chapter_all_gpt-4o-mini_individual,Mr. Hurst,DC,0
53,chapter_all_gpt-4o-mini_individual,Mr. Collins,N,0
53,chapter_all_gpt-4o-mini_individual,Mr. Collins,A,0
53,chapter_all_gpt-4o-mini_individual,Mr. Collins,C,0
53,chapter_all_gpt-4o-mini_individual,Mr. Collins,I,0
53,chapter_all_gpt-4o-mini_individual,Mr. Collins,DN,0
53,chapter_all_gpt-4o-mini_individual,Mr. Collins,DC,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Long,N,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Long,A,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Long,C,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Long,I,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Long,DN,0
53,chapter_all_gpt-4o-mini_individual,Mrs. Long,DC,0
53,chapter_all_gpt-4o-mini_individual,Elizabeth,N,14
53,chapter_all_gpt-4o-mini_individual,Elizabeth,A,12
53,chapter_all_gpt-4o-mini_individual,Elizabeth,C,5
53,chapter_all_gpt-4o-mini_individual,Elizabeth,I,13
53,chapter_all_gpt-4o-mini_individual,Elizabeth,DN,4
53,chapter_all_gpt-4o-mini_individual,Elizabeth,DC,5
53,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,N,0
53,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,A,0
53,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,C,0
53,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,I,0
53,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DN,0
53,chapter_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DC,0
53,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,N,0
53,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,A,2
53,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,C,0
53,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,I,0
53,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,DN,0
53,chapter_all_gpt-4o-mini_individual,Mr. Gardiner,DC,2
53,chapter_all_gpt-4o-mini_individual,Miss Bingley,N,0
53,chapter_all_gpt-4o-mini_individual,Miss Bingley,A,0
53,chapter_all_gpt-4o-mini_individual,Miss Bingley,C,0
53,chapter_all_gpt-4o-mini_individual,Miss Bingley,I,0
53,chapter_all_gpt-4o-mini_individual,Miss Bingley,DN,0
53,chapter_all_gpt-4o-mini_individual,Miss Bingley,DC,0
45,chapter_all_gpt-4o-mini_individual,Mr. Darcy,N,7
45,chapter_all_gpt-4o-mini_individual,Mr. Darcy,A,5
45,chapter_all_gpt-4o-mini_individual,Mr. Darcy,C,4
45,chapter_all_gpt-4o-mini_individual,Mr. Darcy,I,5
45,chapter_all_gpt-4o-mini_individual,Mr. Darcy,DN,2
45,chapter_all_gpt-4o-mini_individual,Mr. Darcy,DC,5
45,chapter_all_gpt-4o-mini_individual,Mrs. Annesley,N,3
45,chapter_all_gpt-4o-mini_individual,Mrs. Annesley,A,3
45,chapter_all_gpt-4o-mini_individual,Mrs. Annesley,C,2
45,chapter_all_gpt-4o-mini_individual,Mrs. Annesley,I,2
45,chapter_all_gpt-4o-mini_individual,Mrs. Annesley,DN,2
45,chapter_all_gpt-4o-mini_individual,Mrs. Annesley,DC,3
45,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,N,3
45,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,A,2
45,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,C,0
45,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,I,0
45,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,DN,0
45,chapter_all_gpt-4o-mini_individual,Mrs. Hurst,DC,2
45,chapter_all_gpt-4o-mini_individual,Mr. Bingley,N,0
45,chapter_all_gpt-4o-mini_individual,Mr. Bingley,A,1
45,chapter_all_gpt-4o-mini_individual,Mr. Bingley,C,0
