chapter,method,character,tag,count
47,1000_all_gpt-4o-mini_all,Miss Darcy,I,0
47,1000_all_gpt-4o-mini_all,Miss Darcy,DN,0
47,1000_all_gpt-4o-mini_all,Miss Darcy,DC,0
47,1000_all_gpt-4o-mini_all,Mrs. Gardiner,N,5
47,1000_all_gpt-4o-mini_all,Mrs. Gardiner,A,0
47,1000_all_gpt-4o-mini_all,Mrs. Gardiner,C,3
47,1000_all_gpt-4o-mini_all,Mrs. Gardiner,I,1
47,1000_all_gpt-4o-mini_all,Mrs. Gardiner,DN,0
47,1000_all_gpt-4o-mini_all,Mrs. Gardiner,DC,0
47,1000_all_gpt-4o-mini_all,Mrs. Forster,N,1
47,1000_all_gpt-4o-mini_all,Mrs. Forster,A,0
47,1000_all_gpt-4o-mini_all,Mrs. Forster,C,0
47,1000_all_gpt-4o-mini_all,Mrs. Forster,I,0
47,1000_all_gpt-4o-mini_all,Mrs. Forster,DN,0
47,1000_all_gpt-4o-mini_all,Mrs. Forster,DC,1
47,1000_all_gpt-4o-mini_all,Kitty,N,5
47,1000_all_gpt-4o-mini_all,Kitty,A,0
47,1000_all_gpt-4o-mini_all,Kitty,C,0
47,1000_all_gpt-4o-mini_all,Kitty,I,2
47,1000_all_gpt-4o-mini_all,Kitty,DN,2
47,1000_all_gpt-4o-mini_all,Kitty,DC,2
47,1000_all_gpt-4o-mini_all,Captain Carter,N,0
47,1000_all_gpt-4o-mini_all,Captain Carter,A,0
47,1000_all_gpt-4o-mini_all,Captain Carter,C,0
47,1000_all_gpt-4o-mini_all,Captain Carter,I,0
47,1000_all_gpt-4o-mini_all,Captain Carter,DN,0
47,1000_all_gpt-4o-mini_all,Captain Carter,DC,0
47,1000_all_gpt-4o-mini_all,Colonel Fitzwilliam,N,1
47,1000_all_gpt-4o-mini_all,Colonel Fitzwilliam,A,0
47,1000_all_gpt-4o-mini_all,Colonel Fitzwilliam,C,0
47,1000_all_gpt-4o-mini_all,Colonel Fitzwilliam,I,0
47,1000_all_gpt-4o-mini_all,Colonel Fitzwilliam,DN,1
47,1000_all_gpt-4o-mini_all,Colonel Fitzwilliam,DC,0
47,1000_all_gpt-4o-mini_all,Lydia,N,17
47,1000_all_gpt-4o-mini_all,Lydia,A,1
47,1000_all_gpt-4o-mini_all,Lydia,C,5
47,1000_all_gpt-4o-mini_all,Lydia,I,6
47,1000_all_gpt-4o-mini_all,Lydia,DN,8
47,1000_all_gpt-4o-mini_all,Lydia,DC,9
47,1000_all_gpt-4o-mini_all,Mr. Bennet,N,5
47,1000_all_gpt-4o-mini_all,Mr. Bennet,A,2
47,1000_all_gpt-4o-mini_all,Mr. Bennet,C,1
47,1000_all_gpt-4o-mini_all,Mr. Bennet,I,3
47,1000_all_gpt-4o-mini_all,Mr. Bennet,DN,3
47,1000_all_gpt-4o-mini_all,Mr. Bennet,DC,4
47,1000_all_gpt-4o-mini_all,Mr. Collins,N,0
47,1000_all_gpt-4o-mini_all,Mr. Collins,A,0
47,1000_all_gpt-4o-mini_all,Mr. Collins,C,0
47,1000_all_gpt-4o-mini_all,Mr. Collins,I,0
47,1000_all_gpt-4o-mini_all,Mr. Collins,DN,0
47,1000_all_gpt-4o-mini_all,Mr. Collins,DC,0
47,1000_all_gpt-4o-mini_all,Lady Lucas,N,1
47,1000_all_gpt-4o-mini_all,Lady Lucas,A,1
47,1000_all_gpt-4o-mini_all,Lady Lucas,C,0
47,1000_all_gpt-4o-mini_all,Lady Lucas,I,0
47,1000_all_gpt-4o-mini_all,Lady Lucas,DN,1
47,1000_all_gpt-4o-mini_all,Lady Lucas,DC,0
47,1000_all_gpt-4o-mini_all,Mr. Hurst,N,0
47,1000_all_gpt-4o-mini_all,Mr. Hurst,A,0
47,1000_all_gpt-4o-mini_all,Mr. Hurst,C,0
47,1000_all_gpt-4o-mini_all,Mr. Hurst,I,0
47,1000_all_gpt-4o-mini_all,Mr. Hurst,DN,0
47,1000_all_gpt-4o-mini_all,Mr. Hurst,DC,0
47,1000_all_gpt-4o-mini_all,Lady Catherine de Bourgh,N,0
47,1000_all_gpt-4o-mini_all,Lady Catherine de Bourgh,A,0
47,1000_all_gpt-4o-mini_all,Lady Catherine de Bourgh,C,0
47,1000_all_gpt-4o-mini_all,Lady Catherine de Bourgh,I,0
47,1000_all_gpt-4o-mini_all,Lady Catherine de Bourgh,DN,0
47,1000_all_gpt-4o-mini_all,Lady Catherine de Bourgh,DC,0
47,1000_all_gpt-4o-mini_all,Mary,N,5
47,1000_all_gpt-4o-mini_all,Mary,A,0
47,1000_all_gpt-4o-mini_all,Mary,C,1
47,1000_all_gpt-4o-mini_all,Mary,I,3
47,1000_all_gpt-4o-mini_all,Mary,DN,2
47,1000_all_gpt-4o-mini_all,Mary,DC,1
47,1000_all_gpt-4o-mini_all,Mr. Gardiner,N,8
47,1000_all_gpt-4o-mini_all,Mr. Gardiner,A,2
47,1000_all_gpt-4o-mini_all,Mr. Gardiner,C,4
47,1000_all_gpt-4o-mini_all,Mr. Gardiner,I,2
47,1000_all_gpt-4o-mini_all,Mr. Gardiner,DN,3
47,1000_all_gpt-4o-mini_all,Mr. Gardiner,DC,2
53,1000_all_gpt-4o-mini_all,Kitty,N,2
53,1000_all_gpt-4o-mini_all,Kitty,A,0
53,1000_all_gpt-4o-mini_all,Kitty,C,1
53,1000_all_gpt-4o-mini_all,Kitty,I,0
53,1000_all_gpt-4o-mini_all,Kitty,DN,0
53,1000_all_gpt-4o-mini_all,Kitty,DC,1
53,1000_all_gpt-4o-mini_all,Jane,N,18
53,1000_all_gpt-4o-mini_all,Jane,A,3
53,1000_all_gpt-4o-mini_all,Jane,C,3
53,1000_all_gpt-4o-mini_all,Jane,I,7
53,1000_all_gpt-4o-mini_all,Jane,DN,8
53,1000_all_gpt-4o-mini_all,Jane,DC,5
53,1000_all_gpt-4o-mini_all,Lydia,N,4
53,1000_all_gpt-4o-mini_all,Lydia,A,1
53,1000_all_gpt-4o-mini_all,Lydia,C,2
53,1000_all_gpt-4o-mini_all,Lydia,I,0
53,1000_all_gpt-4o-mini_all,Lydia,DN,0
53,1000_all_gpt-4o-mini_all,Lydia,DC,1
53,1000_all_gpt-4o-mini_all,Mrs. Bennet,N,25
53,1000_all_gpt-4o-mini_all,Mrs. Bennet,A,5
53,1000_all_gpt-4o-mini_all,Mrs. Bennet,C,9
53,1000_all_gpt-4o-mini_all,Mrs. Bennet,I,6
53,1000_all_gpt-4o-mini_all,Mrs. Bennet,DN,13
53,1000_all_gpt-4o-mini_all,Mrs. Bennet,DC,8
53,1000_all_gpt-4o-mini_all,Charlotte Lucas,N,0
53,1000_all_gpt-4o-mini_all,Charlotte Lucas,A,0
53,1000_all_gpt-4o-mini_all,Charlotte Lucas,C,0
53,1000_all_gpt-4o-mini_all,Charlotte Lucas,I,0
53,1000_all_gpt-4o-mini_all,Charlotte Lucas,DN,0
53,1000_all_gpt-4o-mini_all,Charlotte Lucas,DC,0
53,1000_all_gpt-4o-mini_all,Mr. Bennet,N,7
53,1000_all_gpt-4o-mini_all,Mr. Bennet,A,4
53,1000_all_gpt-4o-mini_all,Mr. Bennet,C,3
53,1000_all_gpt-4o-mini_all,Mr. Bennet,I,2
53,1000_all_gpt-4o-mini_all,Mr. Bennet,DN,3
53,1000_all_gpt-4o-mini_all,Mr. Bennet,DC,1
53,1000_all_gpt-4o-mini_all,Elizabeth,N,40
53,1000_all_gpt-4o-mini_all,Elizabeth,A,4
53,1000_all_gpt-4o-mini_all,Elizabeth,C,10
53,1000_all_gpt-4o-mini_all,Elizabeth,I,27
53,1000_all_gpt-4o-mini_all,Elizabeth,DN,15
53,1000_all_gpt-4o-mini_all,Elizabeth,DC,6
53,1000_all_gpt-4o-mini_all,Wickham,N,6
53,1000_all_gpt-4o-mini_all,Wickham,A,3
53,1000_all_gpt-4o-mini_all,Wickham,C,2
53,1000_all_gpt-4o-mini_all,Wickham,I,1
53,1000_all_gpt-4o-mini_all,Wickham,DN,2
53,1000_all_gpt-4o-mini_all,Wickham,DC,2
53,1000_all_gpt-4o-mini_all,Mr. Bingley,N,19
53,1000_all_gpt-4o-mini_all,Mr. Bingley,A,3
53,1000_all_gpt-4o-mini_all,Mr. Bingley,C,9
53,1000_all_gpt-4o-mini_all,Mr. Bingley,I,0
53,1000_all_gpt-4o-mini_all,Mr. Bingley,DN,3
53,1000_all_gpt-4o-mini_all,Mr. Bingley,DC,8
53,1000_all_gpt-4o-mini_all,Mrs. Philips,N,1
53,1000_all_gpt-4o-mini_all,Mrs. Philips,A,0
53,1000_all_gpt-4o-mini_all,Mrs. Philips,C,0
53,1000_all_gpt-4o-mini_all,Mrs. Philips,I,0
53,1000_all_gpt-4o-mini_all,Mrs. Philips,DN,0
53,1000_all_gpt-4o-mini_all,Mrs. Philips,DC,1
53,1000_all_gpt-4o-mini_all,Mr. Darcy,N,9
53,1000_all_gpt-4o-mini_all,Mr. Darcy,A,0
53,1000_all_gpt-4o-mini_all,Mr. Darcy,C,1
53,1000_all_gpt-4o-mini_all,Mr. Darcy,I,3
53,1000_all_gpt-4o-mini_all,Mr. Darcy,DN,5
53,1000_all_gpt-4o-mini_all,Mr. Darcy,DC,4
53,1000_all_gpt-4o-mini_all,Sir William Lucas,N,0
53,1000_all_gpt-4o-mini_all,Sir William Lucas,A,0
