chapter,method,character,tag,count
46,span-based,Mr. Bennet,C,0
46,span-based,Mr. Bennet,I,0
46,span-based,Mr. Bennet,DN,0
46,span-based,Mr. Bennet,DC,7
46,span-based,Jane,N,7
46,span-based,Jane,A,0
46,span-based,Jane,C,4
46,span-based,Jane,I,6
46,span-based,Jane,DN,0
46,span-based,Jane,DC,2
46,span-based,Colonel Fitzwilliam,N,3
46,span-based,Colonel Fitzwilliam,A,0
46,span-based,Colonel Fitzwilliam,C,0
46,span-based,Colonel Fitzwilliam,I,0
46,span-based,Colonel Fitzwilliam,DN,0
46,span-based,Colonel Fitzwilliam,DC,1
46,span-based,Kitty,N,2
46,span-based,Kitty,A,0
46,span-based,Kitty,C,0
46,span-based,Kitty,I,0
46,span-based,Kitty,DN,0
46,span-based,Kitty,DC,2
46,span-based,Mrs. Gardiner,N,4
46,span-based,Mrs. Gardiner,A,1
46,span-based,Mrs. Gardiner,C,4
46,span-based,Mrs. Gardiner,I,0
46,span-based,Mrs. Gardiner,DN,0
46,span-based,Mrs. Gardiner,DC,1
46,span-based,Colonel Forster,N,8
46,span-based,Colonel Forster,A,0
46,span-based,Colonel Forster,C,0
46,span-based,Colonel Forster,I,0
46,span-based,Colonel Forster,DN,0
46,span-based,Colonel Forster,DC,11
46,span-based,Lydia,N,16
46,span-based,Lydia,A,0
46,span-based,Lydia,C,0
46,span-based,Lydia,I,0
46,span-based,Lydia,DN,0
46,span-based,Lydia,DC,17
46,span-based,Mr. Gardiner,N,3
46,span-based,Mr. Gardiner,A,3
46,span-based,Mr. Gardiner,C,0
46,span-based,Mr. Gardiner,I,1
46,span-based,Mr. Gardiner,DN,0
46,span-based,Mr. Gardiner,DC,6
46,span-based,Mr. Darcy,N,2
46,span-based,Mr. Darcy,A,3
46,span-based,Mr. Darcy,C,7
46,span-based,Mr. Darcy,I,3
46,span-based,Mr. Darcy,DN,3
46,span-based,Mr. Darcy,DC,6
46,span-based,Wickham,N,2
46,span-based,Wickham,A,0
46,span-based,Wickham,C,0
46,span-based,Wickham,I,0
46,span-based,Wickham,DN,0
46,span-based,Wickham,DC,16
46,span-based,Miss Darcy,N,1
46,span-based,Miss Darcy,A,0
46,span-based,Miss Darcy,C,0
46,span-based,Miss Darcy,I,0
46,span-based,Miss Darcy,DN,0
46,span-based,Miss Darcy,DC,2
46,span-based,Mrs. Bennet,N,0
46,span-based,Mrs. Bennet,A,0
46,span-based,Mrs. Bennet,C,0
46,span-based,Mrs. Bennet,I,0
46,span-based,Mrs. Bennet,DN,0
46,span-based,Mrs. Bennet,DC,5
47,span-based,Elizabeth,N,20
47,span-based,Elizabeth,A,7
47,span-based,Elizabeth,C,26
47,span-based,Elizabeth,I,7
47,span-based,Elizabeth,DN,2
47,span-based,Elizabeth,DC,12
47,span-based,Lady Lucas,N,1
47,span-based,Lady Lucas,A,2
47,span-based,Lady Lucas,C,0
47,span-based,Lady Lucas,I,0
47,span-based,Lady Lucas,DN,0
47,span-based,Lady Lucas,DC,3
47,span-based,Mr. Bennet,N,3
47,span-based,Mr. Bennet,A,1
47,span-based,Mr. Bennet,C,1
47,span-based,Mr. Bennet,I,0
47,span-based,Mr. Bennet,DN,0
47,span-based,Mr. Bennet,DC,20
47,span-based,Jane,N,16
47,span-based,Jane,A,3
47,span-based,Jane,C,26
47,span-based,Jane,I,1
47,span-based,Jane,DN,2
47,span-based,Jane,DC,13
47,span-based,Colonel Fitzwilliam,N,1
47,span-based,Colonel Fitzwilliam,A,0
47,span-based,Colonel Fitzwilliam,C,0
47,span-based,Colonel Fitzwilliam,I,0
47,span-based,Colonel Fitzwilliam,DN,0
47,span-based,Colonel Fitzwilliam,DC,1
47,span-based,Kitty,N,6
47,span-based,Kitty,A,1
47,span-based,Kitty,C,0
47,span-based,Kitty,I,1
47,span-based,Kitty,DN,0
47,span-based,Kitty,DC,5
47,span-based,Mrs. Philips,N,0
47,span-based,Mrs. Philips,A,1
47,span-based,Mrs. Philips,C,0
47,span-based,Mrs. Philips,I,0
47,span-based,Mrs. Philips,DN,0
47,span-based,Mrs. Philips,DC,1
47,span-based,Mr. Denny,N,0
47,span-based,Mr. Denny,A,0
47,span-based,Mr. Denny,C,0
47,span-based,Mr. Denny,I,0
47,span-based,Mr. Denny,DN,0
47,span-based,Mr. Denny,DC,5
47,span-based,Mrs. Gardiner,N,3
47,span-based,Mrs. Gardiner,A,1
47,span-based,Mrs. Gardiner,C,3
47,span-based,Mrs. Gardiner,I,2
47,span-based,Mrs. Gardiner,DN,0
47,span-based,Mrs. Gardiner,DC,3
47,span-based,Mary,N,6
47,span-based,Mary,A,2
47,span-based,Mary,C,2
47,span-based,Mary,I,2
47,span-based,Mary,DN,0
47,span-based,Mary,DC,3
47,span-based,Colonel Forster,N,8
47,span-based,Colonel Forster,A,0
47,span-based,Colonel Forster,C,0
47,span-based,Colonel Forster,I,0
47,span-based,Colonel Forster,DN,0
47,span-based,Colonel Forster,DC,18
47,span-based,Mrs. Forster,N,1
47,span-based,Mrs. Forster,A,0
47,span-based,Mrs. Forster,C,0
47,span-based,Mrs. Forster,I,0
47,span-based,Mrs. Forster,DN,0
47,span-based,Mrs. Forster,DC,2
47,span-based,Lydia,N,1
47,span-based,Lydia,A,1
47,span-based,Lydia,C,4
47,span-based,Lydia,I,1
47,span-based,Lydia,DN,0
47,span-based,Lydia,DC,36
47,span-based,Mr. Gardiner,N,3
47,span-based,Mr. Gardiner,A,2
47,span-based,Mr. Gardiner,C,8
47,span-based,Mr. Gardiner,I,0
47,span-based,Mr. Gardiner,DN,1
47,span-based,Mr. Gardiner,DC,8
47,span-based,Mr. Darcy,N,2
47,span-based,Mr. Darcy,A,0
47,span-based,Mr. Darcy,C,0
47,span-based,Mr. Darcy,I,0
47,span-based,Mr. Darcy,DN,0
47,span-based,Mr. Darcy,DC,9
47,span-based,Wickham,N,11
47,span-based,Wickham,A,0
47,span-based,Wickham,C,0
47,span-based,Wickham,I,0
47,span-based,Wickham,DN,0
47,span-based,Wickham,DC,43
47,span-based,Mrs. Bennet,N,2
47,span-based,Mrs. Bennet,A,2
47,span-based,Mrs. Bennet,C,4
47,span-based,Mrs. Bennet,I,2
47,span-based,Mrs. Bennet,DN,1
47,span-based,Mrs. Bennet,DC,4
53,span-based,Elizabeth,N,16
53,span-based,Elizabeth,A,6
53,span-based,Elizabeth,C,10
53,span-based,Elizabeth,I,10
53,span-based,Elizabeth,DN,0
53,span-based,Elizabeth,DC,5
53,span-based,Lady Lucas,N,0
53,span-based,Lady Lucas,A,0
53,span-based,Lady Lucas,C,0
53,span-based,Lady Lucas,I,0
53,span-based,Lady Lucas,DN,0
53,span-based,Lady Lucas,DC,0
53,span-based,Mr. Darcy,N,5
53,span-based,Mr. Darcy,A,2
53,span-based,Mr. Darcy,C,0
53,span-based,Mr. Darcy,I,2
53,span-based,Mr. Darcy,DN,1
53,span-based,Mr. Darcy,DC,11
53,span-based,Mr. Bennet,N,2
53,span-based,Mr. Bennet,A,3
53,span-based,Mr. Bennet,C,6
53,span-based,Mr. Bennet,I,1
53,span-based,Mr. Bennet,DN,0
53,span-based,Mr. Bennet,DC,5
53,span-based,Jane,N,13
53,span-based,Jane,A,4
53,span-based,Jane,C,4
53,span-based,Jane,I,3
53,span-based,Jane,DN,1
53,span-based,Jane,DC,6
53,span-based,Kitty,N,2
53,span-based,Kitty,A,3
53,span-based,Kitty,C,5
53,span-based,Kitty,I,2
53,span-based,Kitty,DN,0
53,span-based,Kitty,DC,1
53,span-based,Miss Bingley,N,0
53,span-based,Miss Bingley,A,0
53,span-based,Miss Bingley,C,0
53,span-based,Miss Bingley,I,0
53,span-based,Miss Bingley,DN,0
53,span-based,Miss Bingley,DC,0
53,span-based,Mr. Bingley,N,10
53,span-based,Mr. Bingley,A,2
53,span-based,Mr. Bingley,C,0
53,span-based,Mr. Bingley,I,1
53,span-based,Mr. Bingley,DN,1
53,span-based,Mr. Bingley,DC,37
53,span-based,Mrs. Gardiner,N,2
53,span-based,Mrs. Gardiner,A,0
53,span-based,Mrs. Gardiner,C,0
53,span-based,Mrs. Gardiner,I,0
53,span-based,Mrs. Gardiner,DN,0
53,span-based,Mrs. Gardiner,DC,0
53,span-based,Mrs. Philips,N,1
53,span-based,Mrs. Philips,A,2
53,span-based,Mrs. Philips,C,2
53,span-based,Mrs. Philips,I,0
53,span-based,Mrs. Philips,DN,0
53,span-based,Mrs. Philips,DC,0
53,span-based,Sir William Lucas,N,1
53,span-based,Sir William Lucas,A,0
53,span-based,Sir William Lucas,C,0
53,span-based,Sir William Lucas,I,0
53,span-based,Sir William Lucas,DN,0
53,span-based,Sir William Lucas,DC,1
53,span-based,Colonel Forster,N,0
53,span-based,Colonel Forster,A,0
53,span-based,Colonel Forster,C,0
53,span-based,Colonel Forster,I,0
53,span-based,Colonel Forster,DN,0
53,span-based,Colonel Forster,DC,0
53,span-based,Mrs. Forster,N,0
53,span-based,Mrs. Forster,A,0
53,span-based,Mrs. Forster,C,0
53,span-based,Mrs. Forster,I,0
53,span-based,Mrs. Forster,DN,0
53,span-based,Mrs. Forster,DC,0
53,span-based,Lydia,N,1
53,span-based,Lydia,A,2
53,span-based,Lydia,C,5
53,span-based,Lydia,I,0
53,span-based,Lydia,DN,0
53,span-based,Lydia,DC,4
53,span-based,Mr. Collins,N,0
53,span-based,Mr. Collins,A,0
53,span-based,Mr. Collins,C,0
53,span-based,Mr. Collins,I,0
53,span-based,Mr. Collins,DN,0
53,span-based,Mr. Collins,DC,0
53,span-based,Wickham,N,2
53,span-based,Wickham,A,3
53,span-based,Wickham,C,0
53,span-based,Wickham,I,0
53,span-based,Wickham,DN,1
53,span-based,Wickham,DC,2
53,span-based,Mrs. Bennet,N,9
53,span-based,Mrs. Bennet,A,6
53,span-based,Mrs. Bennet,C,17
53,span-based,Mrs. Bennet,I,6
53,span-based,Mrs. Bennet,DN,1
53,span-based,Mrs. Bennet,DC,5
45,span-based,Elizabeth,N,20
45,span-based,Elizabeth,A,8
45,span-based,Elizabeth,C,0
45,span-based,Elizabeth,I,9
45,span-based,Elizabeth,DN,1
45,span-based,Elizabeth,DC,12
45,span-based,Miss Bingley,N,13
45,span-based,Miss Bingley,A,5
45,span-based,Miss Bingley,C,6
45,span-based,Miss Bingley,I,3
45,span-based,Miss Bingley,DN,4
45,span-based,Miss Bingley,DC,0
45,span-based,Mr. Bingley,N,0
45,span-based,Mr. Bingley,A,0
45,span-based,Mr. Bingley,C,0
45,span-based,Mr. Bingley,I,0
45,span-based,Mr. Bingley,DN,0
45,span-based,Mr. Bingley,DC,1
45,span-based,Wickham,N,2
45,span-based,Wickham,A,0
45,span-based,Wickham,C,0
45,span-based,Wickham,I,0
45,span-based,Wickham,DN,0
45,span-based,Wickham,DC,0
45,span-based,Mr. Gardiner,N,1
45,span-based,Mr. Gardiner,A,1
45,span-based,Mr. Gardiner,C,0
45,span-based,Mr. Gardiner,I,1
45,span-based,Mr. Gardiner,DN,1
45,span-based,Mr. Gardiner,DC,0
45,span-based,Mrs. Annesley,N,2
45,span-based,Mrs. Annesley,A,1
45,span-based,Mrs. Annesley,C,0
45,span-based,Mrs. Annesley,I,1
45,span-based,Mrs. Annesley,DN,1
45,span-based,Mrs. Annesley,DC,0
45,span-based,Mr. Darcy,N,5
45,span-based,Mr. Darcy,A,3
45,span-based,Mr. Darcy,C,2
45,span-based,Mr. Darcy,I,2
45,span-based,Mr. Darcy,DN,4
45,span-based,Mr. Darcy,DC,2
45,span-based,Mrs. Hurst,N,2
45,span-based,Mrs. Hurst,A,1
45,span-based,Mrs. Hurst,C,0
45,span-based,Mrs. Hurst,I,0
45,span-based,Mrs. Hurst,DN,1
45,span-based,Mrs. Hurst,DC,0
45,span-based,Miss Darcy,N,11
45,span-based,Miss Darcy,A,3
45,span-based,Miss Darcy,C,0
45,span-based,Miss Darcy,I,3
45,span-based,Miss Darcy,DN,1
45,span-based,Miss Darcy,DC,0
51,span-based,Elizabeth,N,17
51,span-based,Elizabeth,A,3
51,span-based,Elizabeth,C,10
51,span-based,Elizabeth,I,9
51,span-based,Elizabeth,DN,3
51,span-based,Elizabeth,DC,7
51,span-based,Mr. Bennet,N,1
51,span-based,Mr. Bennet,A,1
51,span-based,Mr. Bennet,C,0
51,span-based,Mr. Bennet,I,3
51,span-based,Mr. Bennet,DN,1
51,span-based,Mr. Bennet,DC,2
51,span-based,Jane,N,7
51,span-based,Jane,A,2
51,span-based,Jane,C,2
51,span-based,Jane,I,2
51,span-based,Jane,DN,1
51,span-based,Jane,DC,1
51,span-based,Kitty,N,0
51,span-based,Kitty,A,0
51,span-based,Kitty,C,0
51,span-based,Kitty,I,1
51,span-based,Kitty,DN,0
51,span-based,Kitty,DC,2
51,span-based,Mrs. Philips,N,1
51,span-based,Mrs. Philips,A,0
51,span-based,Mrs. Philips,C,0
51,span-based,Mrs. Philips,I,0
51,span-based,Mrs. Philips,DN,0
51,span-based,Mrs. Philips,DC,0
51,span-based,Mrs. Gardiner,N,0
51,span-based,Mrs. Gardiner,A,0
51,span-based,Mrs. Gardiner,C,0
51,span-based,Mrs. Gardiner,I,0
51,span-based,Mrs. Gardiner,DN,0
51,span-based,Mrs. Gardiner,DC,4
51,span-based,Lydia,N,16
51,span-based,Lydia,A,15
51,span-based,Lydia,C,18
51,span-based,Lydia,I,3
51,span-based,Lydia,DN,2
51,span-based,Lydia,DC,3
51,span-based,Mr. Gardiner,N,0
51,span-based,Mr. Gardiner,A,0
51,span-based,Mr. Gardiner,C,0
51,span-based,Mr. Gardiner,I,0
51,span-based,Mr. Gardiner,DN,0
51,span-based,Mr. Gardiner,DC,5
51,span-based,Mr. Darcy,N,3
51,span-based,Mr. Darcy,A,0
51,span-based,Mr. Darcy,C,0
51,span-based,Mr. Darcy,I,1
51,span-based,Mr. Darcy,DN,0
51,span-based,Mr. Darcy,DC,4
51,span-based,Wickham,N,1
51,span-based,Wickham,A,0
51,span-based,Wickham,C,0
51,span-based,Wickham,I,2
51,span-based,Wickham,DN,1
51,span-based,Wickham,DC,14
51,span-based,Mrs. Bennet,N,2
51,span-based,Mrs. Bennet,A,4
51,span-based,Mrs. Bennet,C,2
51,span-based,Mrs. Bennet,I,2
51,span-based,Mrs. Bennet,DN,1
51,span-based,Mrs. Bennet,DC,7
50,span-based,Elizabeth,N,3
50,span-based,Elizabeth,A,0
50,span-based,Elizabeth,C,0
50,span-based,Elizabeth,I,10
50,span-based,Elizabeth,DN,5
50,span-based,Elizabeth,DC,1
50,span-based,Mr. Bennet,N,7
50,span-based,Mr. Bennet,A,3
50,span-based,Mr. Bennet,C,1
50,span-based,Mr. Bennet,I,5
50,span-based,Mr. Bennet,DN,3
50,span-based,Mr. Bennet,DC,0
50,span-based,Jane,N,2
50,span-based,Jane,A,0
50,span-based,Jane,C,0
50,span-based,Jane,I,0
50,span-based,Jane,DN,0
50,span-based,Jane,DC,1
50,span-based,Kitty,N,0
50,span-based,Kitty,A,0
50,span-based,Kitty,C,0
50,span-based,Kitty,I,0
50,span-based,Kitty,DN,0
50,span-based,Kitty,DC,0
50,span-based,Colonel Forster,N,1
50,span-based,Colonel Forster,A,0
50,span-based,Colonel Forster,C,0
50,span-based,Colonel Forster,I,0
50,span-based,Colonel Forster,DN,0
50,span-based,Colonel Forster,DC,1
50,span-based,Mrs. Forster,N,1
50,span-based,Mrs. Forster,A,0
50,span-based,Mrs. Forster,C,0
50,span-based,Mrs. Forster,I,0
50,span-based,Mrs. Forster,DN,0
50,span-based,Mrs. Forster,DC,1
50,span-based,Lydia,N,1
50,span-based,Lydia,A,0
50,span-based,Lydia,C,0
50,span-based,Lydia,I,0
50,span-based,Lydia,DN,0
50,span-based,Lydia,DC,3
50,span-based,Mr. Gardiner,N,2
50,span-based,Mr. Gardiner,A,3
50,span-based,Mr. Gardiner,C,3
50,span-based,Mr. Gardiner,I,2
50,span-based,Mr. Gardiner,DN,0
50,span-based,Mr. Gardiner,DC,0
50,span-based,Mr. Darcy,N,2
50,span-based,Mr. Darcy,A,0
50,span-based,Mr. Darcy,C,0
50,span-based,Mr. Darcy,I,0
50,span-based,Mr. Darcy,DN,0
50,span-based,Mr. Darcy,DC,0
50,span-based,Wickham,N,3
50,span-based,Wickham,A,0
50,span-based,Wickham,C,0
50,span-based,Wickham,I,0
50,span-based,Wickham,DN,1
50,span-based,Wickham,DC,3
50,span-based,Miss Darcy,N,0
50,span-based,Miss Darcy,A,0
50,span-based,Miss Darcy,C,0
50,span-based,Miss Darcy,I,0
50,span-based,Miss Darcy,DN,0
50,span-based,Miss Darcy,DC,2
50,span-based,Mrs. Bennet,N,8
50,span-based,Mrs. Bennet,A,3
50,span-based,Mrs. Bennet,C,4
50,span-based,Mrs. Bennet,I,5
50,span-based,Mrs. Bennet,DN,2
50,span-based,Mrs. Bennet,DC,2
44,span-based,Elizabeth,N,15
44,span-based,Elizabeth,A,5
44,span-based,Elizabeth,C,0
44,span-based,Elizabeth,I,16
44,span-based,Elizabeth,DN,0
44,span-based,Elizabeth,DC,1
44,span-based,Jane,N,2
44,span-based,Jane,A,0
44,span-based,Jane,C,0
44,span-based,Jane,I,0
44,span-based,Jane,DN,0
44,span-based,Jane,DC,0
44,span-based,Mr. Bingley,N,0
44,span-based,Mr. Bingley,A,3
44,span-based,Mr. Bingley,C,2
44,span-based,Mr. Bingley,I,1
44,span-based,Mr. Bingley,DN,0
44,span-based,Mr. Bingley,DC,0
44,span-based,Mrs. Gardiner,N,4
44,span-based,Mrs. Gardiner,A,2
44,span-based,Mrs. Gardiner,C,0
44,span-based,Mrs. Gardiner,I,1
44,span-based,Mrs. Gardiner,DN,0
44,span-based,Mrs. Gardiner,DC,0
44,span-based,Mr. Gardiner,N,1
44,span-based,Mr. Gardiner,A,1
44,span-based,Mr. Gardiner,C,0
44,span-based,Mr. Gardiner,I,1
44,span-based,Mr. Gardiner,DN,0
44,span-based,Mr. Gardiner,DC,0
44,span-based,Mr. Darcy,N,9
44,span-based,Mr. Darcy,A,3
44,span-based,Mr. Darcy,C,0
44,span-based,Mr. Darcy,I,2
44,span-based,Mr. Darcy,DN,3
44,span-based,Mr. Darcy,DC,0
44,span-based,Wickham,N,1
44,span-based,Wickham,A,0
44,span-based,Wickham,C,0
44,span-based,Wickham,I,0
44,span-based,Wickham,DN,0
44,span-based,Wickham,DC,0
44,span-based,Miss Darcy,N,7
44,span-based,Miss Darcy,A,1
44,span-based,Miss Darcy,C,0
44,span-based,Miss Darcy,I,0
44,span-based,Miss Darcy,DN,2
44,span-based,Miss Darcy,DC,1
40,span-based,Lady Catherine de Bourgh,N,0
40,span-based,Lady Catherine de Bourgh,A,0
40,span-based,Lady Catherine de Bourgh,C,0
40,span-based,Lady Catherine de Bourgh,I,0
40,span-based,Lady Catherine de Bourgh,DN,0
40,span-based,Lady Catherine de Bourgh,DC,0
40,span-based,Elizabeth,N,12
40,span-based,Elizabeth,A,15
40,span-based,Elizabeth,C,17
40,span-based,Elizabeth,I,6
40,span-based,Elizabeth,DN,0
40,span-based,Elizabeth,DC,11
40,span-based,Mr. Darcy,N,9
40,span-based,Mr. Darcy,A,0
40,span-based,Mr. Darcy,C,0
40,span-based,Mr. Darcy,I,0
40,span-based,Mr. Darcy,DN,1
40,span-based,Mr. Darcy,DC,22
40,span-based,Jane,N,11
40,span-based,Jane,A,9
40,span-based,Jane,C,12
40,span-based,Jane,I,7
40,span-based,Jane,DN,0
40,span-based,Jane,DC,12
40,span-based,Mr. Bingley,N,0
40,span-based,Mr. Bingley,A,0
40,span-based,Mr. Bingley,C,0
40,span-based,Mr. Bingley,I,0
40,span-based,Mr. Bingley,DN,0
40,span-based,Mr. Bingley,DC,11
40,span-based,Mr. Collins,N,0
40,span-based,Mr. Collins,A,0
40,span-based,Mr. Collins,C,0
40,span-based,Mr. Collins,I,0
40,span-based,Mr. Collins,DN,0
40,span-based,Mr. Collins,DC,1
40,span-based,Wickham,N,1
40,span-based,Wickham,A,0
40,span-based,Wickham,C,0
40,span-based,Wickham,I,0
40,span-based,Wickham,DN,0
40,span-based,Wickham,DC,17
40,span-based,Mrs. Bennet,N,1
40,span-based,Mrs. Bennet,A,7
40,span-based,Mrs. Bennet,C,7
40,span-based,Mrs. Bennet,I,2
40,span-based,Mrs. Bennet,DN,0
40,span-based,Mrs. Bennet,DC,0
54,span-based,Elizabeth,N,14
54,span-based,Elizabeth,A,8
54,span-based,Elizabeth,C,13
54,span-based,Elizabeth,I,13
54,span-based,Elizabeth,DN,2
54,span-based,Elizabeth,DC,9
54,span-based,Mrs. Long,N,2
54,span-based,Mrs. Long,A,2
54,span-based,Mrs. Long,C,0
54,span-based,Mrs. Long,I,1
54,span-based,Mrs. Long,DN,0
54,span-based,Mrs. Long,DC,3
54,span-based,Mr. Bennet,N,0
54,span-based,Mr. Bennet,A,0
54,span-based,Mr. Bennet,C,0
54,span-based,Mr. Bennet,I,0
54,span-based,Mr. Bennet,DN,0
54,span-based,Mr. Bennet,DC,0
54,span-based,Jane,N,7
54,span-based,Jane,A,3
54,span-based,Jane,C,7
54,span-based,Jane,I,0
54,span-based,Jane,DN,1
54,span-based,Jane,DC,11
54,span-based,Mr. Bingley,N,0
54,span-based,Mr. Bingley,A,2
54,span-based,Mr. Bingley,C,0
54,span-based,Mr. Bingley,I,1
54,span-based,Mr. Bingley,DN,1
54,span-based,Mr. Bingley,DC,8
54,span-based,Mr. Gardiner,N,0
54,span-based,Mr. Gardiner,A,0
54,span-based,Mr. Gardiner,C,0
54,span-based,Mr. Gardiner,I,0
54,span-based,Mr. Gardiner,DN,0
54,span-based,Mr. Gardiner,DC,1
54,span-based,Mr. Darcy,N,4
54,span-based,Mr. Darcy,A,1
54,span-based,Mr. Darcy,C,3
54,span-based,Mr. Darcy,I,2
54,span-based,Mr. Darcy,DN,4
54,span-based,Mr. Darcy,DC,12
54,span-based,Mrs. Bennet,N,5
54,span-based,Mrs. Bennet,A,3
54,span-based,Mrs. Bennet,C,3
54,span-based,Mrs. Bennet,I,4
54,span-based,Mrs. Bennet,DN,4
54,span-based,Mrs. Bennet,DC,1
55,span-based,Elizabeth,N,23
55,span-based,Elizabeth,A,6
55,span-based,Elizabeth,C,8
55,span-based,Elizabeth,I,7
55,span-based,Elizabeth,DN,0
55,span-based,Elizabeth,DC,9
55,span-based,Mr. Darcy,N,1
55,span-based,Mr. Darcy,A,0
55,span-based,Mr. Darcy,C,0
55,span-based,Mr. Darcy,I,0
55,span-based,Mr. Darcy,DN,0
55,span-based,Mr. Darcy,DC,0
55,span-based,Mr. Bennet,N,4
55,span-based,Mr. Bennet,A,4
55,span-based,Mr. Bennet,C,3
55,span-based,Mr. Bennet,I,1
55,span-based,Mr. Bennet,DN,1
55,span-based,Mr. Bennet,DC,3
55,span-based,Jane,N,21
55,span-based,Jane,A,4
55,span-based,Jane,C,14
55,span-based,Jane,I,4
55,span-based,Jane,DN,1
55,span-based,Jane,DC,16
55,span-based,Kitty,N,10
55,span-based,Kitty,A,2
55,span-based,Kitty,C,1
55,span-based,Kitty,I,1
55,span-based,Kitty,DN,0
55,span-based,Kitty,DC,9
55,span-based,Miss Bingley,N,1
55,span-based,Miss Bingley,A,0
55,span-based,Miss Bingley,C,0
55,span-based,Miss Bingley,I,0
55,span-based,Miss Bingley,DN,0
55,span-based,Miss Bingley,DC,4
55,span-based,Mr. Bingley,N,2
55,span-based,Mr. Bingley,A,7
55,span-based,Mr. Bingley,C,1
55,span-based,Mr. Bingley,I,1
55,span-based,Mr. Bingley,DN,1
55,span-based,Mr. Bingley,DC,19
55,span-based,Mary,N,2
55,span-based,Mary,A,2
55,span-based,Mary,C,0
55,span-based,Mary,I,1
55,span-based,Mary,DN,0
55,span-based,Mary,DC,0
55,span-based,Lydia,N,2
55,span-based,Lydia,A,0
55,span-based,Lydia,C,0
55,span-based,Lydia,I,0
55,span-based,Lydia,DN,0
55,span-based,Lydia,DC,0
55,span-based,Mr. Gardiner,N,0
55,span-based,Mr. Gardiner,A,0
55,span-based,Mr. Gardiner,C,0
55,span-based,Mr. Gardiner,I,0
55,span-based,Mr. Gardiner,DN,0
55,span-based,Mr. Gardiner,DC,0
55,span-based,Mr. Collins,N,1
55,span-based,Mr. Collins,A,0
55,span-based,Mr. Collins,C,0
55,span-based,Mr. Collins,I,0
55,span-based,Mr. Collins,DN,0
55,span-based,Mr. Collins,DC,1
55,span-based,Mrs. Bennet,N,9
55,span-based,Mrs. Bennet,A,7
55,span-based,Mrs. Bennet,C,13
55,span-based,Mrs. Bennet,I,3
55,span-based,Mrs. Bennet,DN,1
55,span-based,Mrs. Bennet,DC,5
41,span-based,Elizabeth,N,12
41,span-based,Elizabeth,A,10
41,span-based,Elizabeth,C,10
41,span-based,Elizabeth,I,9
