chapter,method,character,tag,count
46,1000_individual_gpt-4o-mini_all,Lydia,A,1
46,1000_individual_gpt-4o-mini_all,Lydia,C,6
46,1000_individual_gpt-4o-mini_all,Lydia,I,16
46,1000_individual_gpt-4o-mini_all,Lydia,DN,17
46,1000_individual_gpt-4o-mini_all,Lydia,DC,11
46,1000_individual_gpt-4o-mini_all,Colonel Forster,N,7
46,1000_individual_gpt-4o-mini_all,Colonel Forster,A,6
46,1000_individual_gpt-4o-mini_all,Colonel Forster,C,3
46,1000_individual_gpt-4o-mini_all,Colonel Forster,I,5
46,1000_individual_gpt-4o-mini_all,Colonel Forster,DN,4
46,1000_individual_gpt-4o-mini_all,Colonel Forster,DC,2
47,1000_individual_gpt-4o-mini_all,Mr. Darcy,N,7
47,1000_individual_gpt-4o-mini_all,Mr. Darcy,A,0
47,1000_individual_gpt-4o-mini_all,Mr. Darcy,C,0
47,1000_individual_gpt-4o-mini_all,Mr. Darcy,I,6
47,1000_individual_gpt-4o-mini_all,Mr. Darcy,DN,4
47,1000_individual_gpt-4o-mini_all,Mr. Darcy,DC,4
47,1000_individual_gpt-4o-mini_all,Mr. Bennet,N,11
47,1000_individual_gpt-4o-mini_all,Mr. Bennet,A,0
47,1000_individual_gpt-4o-mini_all,Mr. Bennet,C,3
47,1000_individual_gpt-4o-mini_all,Mr. Bennet,I,7
47,1000_individual_gpt-4o-mini_all,Mr. Bennet,DN,8
47,1000_individual_gpt-4o-mini_all,Mr. Bennet,DC,8
47,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,N,9
47,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,A,0
47,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,C,4
47,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,I,9
47,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,DN,3
47,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,DC,4
47,1000_individual_gpt-4o-mini_all,Mrs. Philips,N,5
47,1000_individual_gpt-4o-mini_all,Mrs. Philips,A,1
47,1000_individual_gpt-4o-mini_all,Mrs. Philips,C,1
47,1000_individual_gpt-4o-mini_all,Mrs. Philips,I,4
47,1000_individual_gpt-4o-mini_all,Mrs. Philips,DN,7
47,1000_individual_gpt-4o-mini_all,Mrs. Philips,DC,3
47,1000_individual_gpt-4o-mini_all,Elizabeth,N,188
47,1000_individual_gpt-4o-mini_all,Elizabeth,A,38
47,1000_individual_gpt-4o-mini_all,Elizabeth,C,78
47,1000_individual_gpt-4o-mini_all,Elizabeth,I,112
47,1000_individual_gpt-4o-mini_all,Elizabeth,DN,62
47,1000_individual_gpt-4o-mini_all,Elizabeth,DC,41
47,1000_individual_gpt-4o-mini_all,Lady Lucas,N,1
47,1000_individual_gpt-4o-mini_all,Lady Lucas,A,1
47,1000_individual_gpt-4o-mini_all,Lady Lucas,C,1
47,1000_individual_gpt-4o-mini_all,Lady Lucas,I,0
47,1000_individual_gpt-4o-mini_all,Lady Lucas,DN,1
47,1000_individual_gpt-4o-mini_all,Lady Lucas,DC,0
47,1000_individual_gpt-4o-mini_all,Wickham,N,20
47,1000_individual_gpt-4o-mini_all,Wickham,A,0
47,1000_individual_gpt-4o-mini_all,Wickham,C,1
47,1000_individual_gpt-4o-mini_all,Wickham,I,11
47,1000_individual_gpt-4o-mini_all,Wickham,DN,9
47,1000_individual_gpt-4o-mini_all,Wickham,DC,15
47,1000_individual_gpt-4o-mini_all,Mary,N,9
47,1000_individual_gpt-4o-mini_all,Mary,A,1
47,1000_individual_gpt-4o-mini_all,Mary,C,1
47,1000_individual_gpt-4o-mini_all,Mary,I,5
47,1000_individual_gpt-4o-mini_all,Mary,DN,8
47,1000_individual_gpt-4o-mini_all,Mary,DC,3
47,1000_individual_gpt-4o-mini_all,Jane,N,27
47,1000_individual_gpt-4o-mini_all,Jane,A,5
47,1000_individual_gpt-4o-mini_all,Jane,C,8
47,1000_individual_gpt-4o-mini_all,Jane,I,15
47,1000_individual_gpt-4o-mini_all,Jane,DN,13
47,1000_individual_gpt-4o-mini_all,Jane,DC,14
47,1000_individual_gpt-4o-mini_all,Mrs. Bennet,N,25
47,1000_individual_gpt-4o-mini_all,Mrs. Bennet,A,5
47,1000_individual_gpt-4o-mini_all,Mrs. Bennet,C,4
47,1000_individual_gpt-4o-mini_all,Mrs. Bennet,I,20
47,1000_individual_gpt-4o-mini_all,Mrs. Bennet,DN,14
47,1000_individual_gpt-4o-mini_all,Mrs. Bennet,DC,9
47,1000_individual_gpt-4o-mini_all,Mr. Denny,N,6
47,1000_individual_gpt-4o-mini_all,Mr. Denny,A,0
47,1000_individual_gpt-4o-mini_all,Mr. Denny,C,1
47,1000_individual_gpt-4o-mini_all,Mr. Denny,I,5
47,1000_individual_gpt-4o-mini_all,Mr. Denny,DN,1
47,1000_individual_gpt-4o-mini_all,Mr. Denny,DC,5
47,1000_individual_gpt-4o-mini_all,Mrs. Forster,N,9
47,1000_individual_gpt-4o-mini_all,Mrs. Forster,A,1
47,1000_individual_gpt-4o-mini_all,Mrs. Forster,C,3
47,1000_individual_gpt-4o-mini_all,Mrs. Forster,I,4
47,1000_individual_gpt-4o-mini_all,Mrs. Forster,DN,6
47,1000_individual_gpt-4o-mini_all,Mrs. Forster,DC,7
47,1000_individual_gpt-4o-mini_all,Kitty,N,9
47,1000_individual_gpt-4o-mini_all,Kitty,A,2
47,1000_individual_gpt-4o-mini_all,Kitty,C,0
47,1000_individual_gpt-4o-mini_all,Kitty,I,4
47,1000_individual_gpt-4o-mini_all,Kitty,DN,7
47,1000_individual_gpt-4o-mini_all,Kitty,DC,4
47,1000_individual_gpt-4o-mini_all,Mr. Gardiner,N,13
47,1000_individual_gpt-4o-mini_all,Mr. Gardiner,A,4
47,1000_individual_gpt-4o-mini_all,Mr. Gardiner,C,7
47,1000_individual_gpt-4o-mini_all,Mr. Gardiner,I,8
47,1000_individual_gpt-4o-mini_all,Mr. Gardiner,DN,3
47,1000_individual_gpt-4o-mini_all,Mr. Gardiner,DC,3
47,1000_individual_gpt-4o-mini_all,Lydia,N,39
47,1000_individual_gpt-4o-mini_all,Lydia,A,3
47,1000_individual_gpt-4o-mini_all,Lydia,C,19
47,1000_individual_gpt-4o-mini_all,Lydia,I,21
47,1000_individual_gpt-4o-mini_all,Lydia,DN,19
47,1000_individual_gpt-4o-mini_all,Lydia,DC,19
47,1000_individual_gpt-4o-mini_all,Colonel Fitzwilliam,N,4
47,1000_individual_gpt-4o-mini_all,Colonel Fitzwilliam,A,0
47,1000_individual_gpt-4o-mini_all,Colonel Fitzwilliam,C,1
47,1000_individual_gpt-4o-mini_all,Colonel Fitzwilliam,I,2
47,1000_individual_gpt-4o-mini_all,Colonel Fitzwilliam,DN,2
47,1000_individual_gpt-4o-mini_all,Colonel Fitzwilliam,DC,5
47,1000_individual_gpt-4o-mini_all,Colonel Forster,N,20
47,1000_individual_gpt-4o-mini_all,Colonel Forster,A,3
47,1000_individual_gpt-4o-mini_all,Colonel Forster,C,9
47,1000_individual_gpt-4o-mini_all,Colonel Forster,I,9
47,1000_individual_gpt-4o-mini_all,Colonel Forster,DN,8
47,1000_individual_gpt-4o-mini_all,Colonel Forster,DC,8
53,1000_individual_gpt-4o-mini_all,Mr. Bennet,N,14
53,1000_individual_gpt-4o-mini_all,Mr. Bennet,A,3
53,1000_individual_gpt-4o-mini_all,Mr. Bennet,C,4
53,1000_individual_gpt-4o-mini_all,Mr. Bennet,I,4
53,1000_individual_gpt-4o-mini_all,Mr. Bennet,DN,10
53,1000_individual_gpt-4o-mini_all,Mr. Bennet,DC,5
53,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,N,5
53,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,A,0
53,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,C,1
53,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,I,1
53,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,DN,5
53,1000_individual_gpt-4o-mini_all,Mrs. Gardiner,DC,2
53,1000_individual_gpt-4o-mini_all,Lady Lucas,N,3
53,1000_individual_gpt-4o-mini_all,Lady Lucas,A,0
53,1000_individual_gpt-4o-mini_all,Lady Lucas,C,1
53,1000_individual_gpt-4o-mini_all,Lady Lucas,I,1
53,1000_individual_gpt-4o-mini_all,Lady Lucas,DN,2
53,1000_individual_gpt-4o-mini_all,Lady Lucas,DC,3
53,1000_individual_gpt-4o-mini_all,Miss Bingley,N,6
53,1000_individual_gpt-4o-mini_all,Miss Bingley,A,0
53,1000_individual_gpt-4o-mini_all,Miss Bingley,C,3
53,1000_individual_gpt-4o-mini_all,Miss Bingley,I,3
53,1000_individual_gpt-4o-mini_all,Miss Bingley,DN,2
53,1000_individual_gpt-4o-mini_all,Miss Bingley,DC,4
53,1000_individual_gpt-4o-mini_all,Miss Darcy,N,3
53,1000_individual_gpt-4o-mini_all,Miss Darcy,A,0
53,1000_individual_gpt-4o-mini_all,Miss Darcy,C,0
53,1000_individual_gpt-4o-mini_all,Miss Darcy,I,2
53,1000_individual_gpt-4o-mini_all,Miss Darcy,DN,2
53,1000_individual_gpt-4o-mini_all,Miss Darcy,DC,1
53,1000_individual_gpt-4o-mini_all,Mr. Bingley,N,27
53,1000_individual_gpt-4o-mini_all,Mr. Bingley,A,5
53,1000_individual_gpt-4o-mini_all,Mr. Bingley,C,9
53,1000_individual_gpt-4o-mini_all,Mr. Bingley,I,5
53,1000_individual_gpt-4o-mini_all,Mr. Bingley,DN,10
53,1000_individual_gpt-4o-mini_all,Mr. Bingley,DC,13
53,1000_individual_gpt-4o-mini_all,Sir William Lucas,N,1
53,1000_individual_gpt-4o-mini_all,Sir William Lucas,A,0
53,1000_individual_gpt-4o-mini_all,Sir William Lucas,C,1
53,1000_individual_gpt-4o-mini_all,Sir William Lucas,I,0
53,1000_individual_gpt-4o-mini_all,Sir William Lucas,DN,0
53,1000_individual_gpt-4o-mini_all,Sir William Lucas,DC,1
53,1000_individual_gpt-4o-mini_all,Mrs. Bennet,N,44
53,1000_individual_gpt-4o-mini_all,Mrs. Bennet,A,11
53,1000_individual_gpt-4o-mini_all,Mrs. Bennet,C,24
53,1000_individual_gpt-4o-mini_all,Mrs. Bennet,I,17
53,1000_individual_gpt-4o-mini_all,Mrs. Bennet,DN,24
53,1000_individual_gpt-4o-mini_all,Mrs. Bennet,DC,12
53,1000_individual_gpt-4o-mini_all,Mrs. Forster,N,2
53,1000_individual_gpt-4o-mini_all,Mrs. Forster,A,0
53,1000_individual_gpt-4o-mini_all,Mrs. Forster,C,2
53,1000_individual_gpt-4o-mini_all,Mrs. Forster,I,0
53,1000_individual_gpt-4o-mini_all,Mrs. Forster,DN,1
53,1000_individual_gpt-4o-mini_all,Mrs. Forster,DC,0
53,1000_individual_gpt-4o-mini_all,Kitty,N,4
53,1000_individual_gpt-4o-mini_all,Kitty,A,0
53,1000_individual_gpt-4o-mini_all,Kitty,C,2
53,1000_individual_gpt-4o-mini_all,Kitty,I,0
53,1000_individual_gpt-4o-mini_all,Kitty,DN,0
53,1000_individual_gpt-4o-mini_all,Kitty,DC,1
53,1000_individual_gpt-4o-mini_all,Mr. Hurst,N,1
53,1000_individual_gpt-4o-mini_all,Mr. Hurst,A,0
53,1000_individual_gpt-4o-mini_all,Mr. Hurst,C,0
53,1000_individual_gpt-4o-mini_all,Mr. Hurst,I,0
53,1000_individual_gpt-4o-mini_all,Mr. Hurst,DN,1
53,1000_individual_gpt-4o-mini_all,Mr. Hurst,DC,2
53,1000_individual_gpt-4o-mini_all,Mr. Collins,N,0
53,1000_individual_gpt-4o-mini_all,Mr. Collins,A,0
53,1000_individual_gpt-4o-mini_all,Mr. Collins,C,0
53,1000_individual_gpt-4o-mini_all,Mr. Collins,I,0
53,1000_individual_gpt-4o-mini_all,Mr. Collins,DN,0
53,1000_individual_gpt-4o-mini_all,Mr. Collins,DC,0
53,1000_individual_gpt-4o-mini_all,Mrs. Philips,N,7
53,1000_individual_gpt-4o-mini_all,Mrs. Philips,A,0
53,1000_individual_gpt-4o-mini_all,Mrs. Philips,C,5
53,1000_individual_gpt-4o-mini_all,Mrs. Philips,I,4
53,1000_individual_gpt-4o-mini_all,Mrs. Philips,DN,3
53,1000_individual_gpt-4o-mini_all,Mrs. Philips,DC,3
53,1000_individual_gpt-4o-mini_all,Wickham,N,4
53,1000_individual_gpt-4o-mini_all,Wickham,A,3
53,1000_individual_gpt-4o-mini_all,Wickham,C,2
53,1000_individual_gpt-4o-mini_all,Wickham,I,2
53,1000_individual_gpt-4o-mini_all,Wickham,DN,4
53,1000_individual_gpt-4o-mini_all,Wickham,DC,2
53,1000_individual_gpt-4o-mini_all,Jane,N,26
53,1000_individual_gpt-4o-mini_all,Jane,A,4
53,1000_individual_gpt-4o-mini_all,Jane,C,8
53,1000_individual_gpt-4o-mini_all,Jane,I,21
53,1000_individual_gpt-4o-mini_all,Jane,DN,16
53,1000_individual_gpt-4o-mini_all,Jane,DC,9
53,1000_individual_gpt-4o-mini_all,Colonel Forster,N,1
53,1000_individual_gpt-4o-mini_all,Colonel Forster,A,0
53,1000_individual_gpt-4o-mini_all,Colonel Forster,C,0
53,1000_individual_gpt-4o-mini_all,Colonel Forster,I,0
53,1000_individual_gpt-4o-mini_all,Colonel Forster,DN,1
53,1000_individual_gpt-4o-mini_all,Colonel Forster,DC,0
53,1000_individual_gpt-4o-mini_all,Mr. Darcy,N,21
53,1000_individual_gpt-4o-mini_all,Mr. Darcy,A,0
53,1000_individual_gpt-4o-mini_all,Mr. Darcy,C,1
53,1000_individual_gpt-4o-mini_all,Mr. Darcy,I,13
53,1000_individual_gpt-4o-mini_all,Mr. Darcy,DN,17
53,1000_individual_gpt-4o-mini_all,Mr. Darcy,DC,14
53,1000_individual_gpt-4o-mini_all,Lady Catherine de Bourgh,N,0
53,1000_individual_gpt-4o-mini_all,Lady Catherine de Bourgh,A,0
53,1000_individual_gpt-4o-mini_all,Lady Catherine de Bourgh,C,0
53,1000_individual_gpt-4o-mini_all,Lady Catherine de Bourgh,I,0
53,1000_individual_gpt-4o-mini_all,Lady Catherine de Bourgh,DN,0
53,1000_individual_gpt-4o-mini_all,Lady Catherine de Bourgh,DC,0
53,1000_individual_gpt-4o-mini_all,Elizabeth,N,114
53,1000_individual_gpt-4o-mini_all,Elizabeth,A,11
53,1000_individual_gpt-4o-mini_all,Elizabeth,C,29
53,1000_individual_gpt-4o-mini_all,Elizabeth,I,82
53,1000_individual_gpt-4o-mini_all,Elizabeth,DN,57
53,1000_individual_gpt-4o-mini_all,Elizabeth,DC,29
53,1000_individual_gpt-4o-mini_all,Mrs. Hurst,N,5
53,1000_individual_gpt-4o-mini_all,Mrs. Hurst,A,0
53,1000_individual_gpt-4o-mini_all,Mrs. Hurst,C,2
53,1000_individual_gpt-4o-mini_all,Mrs. Hurst,I,2
53,1000_individual_gpt-4o-mini_all,Mrs. Hurst,DN,2
53,1000_individual_gpt-4o-mini_all,Mrs. Hurst,DC,2
53,1000_individual_gpt-4o-mini_all,Lydia,N,20
53,1000_individual_gpt-4o-mini_all,Lydia,A,0
53,1000_individual_gpt-4o-mini_all,Lydia,C,8
53,1000_individual_gpt-4o-mini_all,Lydia,I,5
53,1000_individual_gpt-4o-mini_all,Lydia,DN,6
53,1000_individual_gpt-4o-mini_all,Lydia,DC,6
45,1000_individual_gpt-4o-mini_all,Mr. Darcy,N,32
45,1000_individual_gpt-4o-mini_all,Mr. Darcy,A,4
45,1000_individual_gpt-4o-mini_all,Mr. Darcy,C,4
45,1000_individual_gpt-4o-mini_all,Mr. Darcy,I,12
45,1000_individual_gpt-4o-mini_all,Mr. Darcy,DN,11
45,1000_individual_gpt-4o-mini_all,Mr. Darcy,DC,15
45,1000_individual_gpt-4o-mini_all,Elizabeth,N,57
45,1000_individual_gpt-4o-mini_all,Elizabeth,A,6
45,1000_individual_gpt-4o-mini_all,Elizabeth,C,7
45,1000_individual_gpt-4o-mini_all,Elizabeth,I,28
45,1000_individual_gpt-4o-mini_all,Elizabeth,DN,20
45,1000_individual_gpt-4o-mini_all,Elizabeth,DC,14
45,1000_individual_gpt-4o-mini_all,Miss Bingley,N,37
45,1000_individual_gpt-4o-mini_all,Miss Bingley,A,4
45,1000_individual_gpt-4o-mini_all,Miss Bingley,C,7
45,1000_individual_gpt-4o-mini_all,Miss Bingley,I,12
45,1000_individual_gpt-4o-mini_all,Miss Bingley,DN,17
45,1000_individual_gpt-4o-mini_all,Miss Bingley,DC,9
45,1000_individual_gpt-4o-mini_all,Wickham,N,2
45,1000_individual_gpt-4o-mini_all,Wickham,A,0
45,1000_individual_gpt-4o-mini_all,Wickham,C,0
45,1000_individual_gpt-4o-mini_all,Wickham,I,3
45,1000_individual_gpt-4o-mini_all,Wickham,DN,2
45,1000_individual_gpt-4o-mini_all,Wickham,DC,3
45,1000_individual_gpt-4o-mini_all,Mrs. Hurst,N,5
45,1000_individual_gpt-4o-mini_all,Mrs. Hurst,A,0
45,1000_individual_gpt-4o-mini_all,Mrs. Hurst,C,2
45,1000_individual_gpt-4o-mini_all,Mrs. Hurst,I,1
45,1000_individual_gpt-4o-mini_all,Mrs. Hurst,DN,7
45,1000_individual_gpt-4o-mini_all,Mrs. Hurst,DC,1
45,1000_individual_gpt-4o-mini_all,Mrs. Annesley,N,3
45,1000_individual_gpt-4o-mini_all,Mrs. Annesley,A,0
45,1000_individual_gpt-4o-mini_all,Mrs. Annesley,C,1
45,1000_individual_gpt-4o-mini_all,Mrs. Annesley,I,5
45,1000_individual_gpt-4o-mini_all,Mrs. Annesley,DN,7
45,1000_individual_gpt-4o-mini_all,Mrs. Annesley,DC,0
45,1000_individual_gpt-4o-mini_all,Mr. Gardiner,N,3
45,1000_individual_gpt-4o-mini_all,Mr. Gardiner,A,0
45,1000_individual_gpt-4o-mini_all,Mr. Gardiner,C,0
45,1000_individual_gpt-4o-mini_all,Mr. Gardiner,I,0
45,1000_individual_gpt-4o-mini_all,Mr. Gardiner,DN,2
45,1000_individual_gpt-4o-mini_all,Mr. Gardiner,DC,1
45,1000_individual_gpt-4o-mini_all,Miss Darcy,N,10
45,1000_individual_gpt-4o-mini_all,Miss Darcy,A,4
45,1000_individual_gpt-4o-mini_all,Miss Darcy,C,2
45,1000_individual_gpt-4o-mini_all,Miss Darcy,I,7
45,1000_individual_gpt-4o-mini_all,Miss Darcy,DN,7
45,1000_individual_gpt-4o-mini_all,Miss Darcy,DC,4
45,1000_individual_gpt-4o-mini_all,Mr. Bingley,N,15
45,1000_individual_gpt-4o-mini_all,Mr. Bingley,A,0
45,1000_individual_gpt-4o-mini_all,Mr. Bingley,C,0
45,1000_individual_gpt-4o-mini_all,Mr. Bingley,I,5
45,1000_individual_gpt-4o-mini_all,Mr. Bingley,DN,6
45,1000_individual_gpt-4o-mini_all,Mr. Bingley,DC,6
51,1000_individual_gpt-4o-mini_all,Mr. Darcy,N,4
51,1000_individual_gpt-4o-mini_all,Mr. Darcy,A,0
51,1000_individual_gpt-4o-mini_all,Mr. Darcy,C,1
51,1000_individual_gpt-4o-mini_all,Mr. Darcy,I,3
