chapter,method,character,tag,count
46,1000_all_gpt-4o-mini_individual,Miss Darcy,DN,0
46,1000_all_gpt-4o-mini_individual,Miss Darcy,DC,1
46,1000_all_gpt-4o-mini_individual,Mr. Denny,N,1
46,1000_all_gpt-4o-mini_individual,Mr. Denny,A,1
46,1000_all_gpt-4o-mini_individual,Mr. Denny,C,1
46,1000_all_gpt-4o-mini_individual,Mr. Denny,I,1
46,1000_all_gpt-4o-mini_individual,Mr. Denny,DN,0
46,1000_all_gpt-4o-mini_individual,Mr. Denny,DC,0
46,1000_all_gpt-4o-mini_individual,Mrs. Bennet,N,3
46,1000_all_gpt-4o-mini_individual,Mrs. Bennet,A,5
46,1000_all_gpt-4o-mini_individual,Mrs. Bennet,C,2
46,1000_all_gpt-4o-mini_individual,Mrs. Bennet,I,3
46,1000_all_gpt-4o-mini_individual,Mrs. Bennet,DN,3
46,1000_all_gpt-4o-mini_individual,Mrs. Bennet,DC,3
46,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,N,4
46,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,A,3
46,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,C,2
46,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,I,2
46,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,DN,2
46,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,DC,3
46,1000_all_gpt-4o-mini_individual,Kitty,N,4
46,1000_all_gpt-4o-mini_individual,Kitty,A,3
46,1000_all_gpt-4o-mini_individual,Kitty,C,2
46,1000_all_gpt-4o-mini_individual,Kitty,I,1
46,1000_all_gpt-4o-mini_individual,Kitty,DN,1
46,1000_all_gpt-4o-mini_individual,Kitty,DC,2
46,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,N,0
46,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,A,0
46,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,C,0
46,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,I,0
46,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DN,0
46,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DC,0
46,1000_all_gpt-4o-mini_individual,Colonel Forster,N,8
46,1000_all_gpt-4o-mini_individual,Colonel Forster,A,7
46,1000_all_gpt-4o-mini_individual,Colonel Forster,C,5
46,1000_all_gpt-4o-mini_individual,Colonel Forster,I,5
46,1000_all_gpt-4o-mini_individual,Colonel Forster,DN,7
46,1000_all_gpt-4o-mini_individual,Colonel Forster,DC,6
46,1000_all_gpt-4o-mini_individual,Wickham,N,17
46,1000_all_gpt-4o-mini_individual,Wickham,A,3
46,1000_all_gpt-4o-mini_individual,Wickham,C,3
46,1000_all_gpt-4o-mini_individual,Wickham,I,2
46,1000_all_gpt-4o-mini_individual,Wickham,DN,4
46,1000_all_gpt-4o-mini_individual,Wickham,DC,9
46,1000_all_gpt-4o-mini_individual,Elizabeth,N,31
46,1000_all_gpt-4o-mini_individual,Elizabeth,A,40
46,1000_all_gpt-4o-mini_individual,Elizabeth,C,24
46,1000_all_gpt-4o-mini_individual,Elizabeth,I,48
46,1000_all_gpt-4o-mini_individual,Elizabeth,DN,12
46,1000_all_gpt-4o-mini_individual,Elizabeth,DC,12
46,1000_all_gpt-4o-mini_individual,Mr. Darcy,N,2
46,1000_all_gpt-4o-mini_individual,Mr. Darcy,A,2
46,1000_all_gpt-4o-mini_individual,Mr. Darcy,C,2
46,1000_all_gpt-4o-mini_individual,Mr. Darcy,I,5
46,1000_all_gpt-4o-mini_individual,Mr. Darcy,DN,3
46,1000_all_gpt-4o-mini_individual,Mr. Darcy,DC,4
47,1000_all_gpt-4o-mini_individual,Mr. Gardiner,N,8
47,1000_all_gpt-4o-mini_individual,Mr. Gardiner,A,15
47,1000_all_gpt-4o-mini_individual,Mr. Gardiner,C,5
47,1000_all_gpt-4o-mini_individual,Mr. Gardiner,I,6
47,1000_all_gpt-4o-mini_individual,Mr. Gardiner,DN,5
47,1000_all_gpt-4o-mini_individual,Mr. Gardiner,DC,4
47,1000_all_gpt-4o-mini_individual,Mr. Bennet,N,8
47,1000_all_gpt-4o-mini_individual,Mr. Bennet,A,10
47,1000_all_gpt-4o-mini_individual,Mr. Bennet,C,7
47,1000_all_gpt-4o-mini_individual,Mr. Bennet,I,5
47,1000_all_gpt-4o-mini_individual,Mr. Bennet,DN,5
47,1000_all_gpt-4o-mini_individual,Mr. Bennet,DC,7
47,1000_all_gpt-4o-mini_individual,Lydia,N,24
47,1000_all_gpt-4o-mini_individual,Lydia,A,26
47,1000_all_gpt-4o-mini_individual,Lydia,C,10
47,1000_all_gpt-4o-mini_individual,Lydia,I,21
47,1000_all_gpt-4o-mini_individual,Lydia,DN,10
47,1000_all_gpt-4o-mini_individual,Lydia,DC,18
47,1000_all_gpt-4o-mini_individual,Jane,N,19
47,1000_all_gpt-4o-mini_individual,Jane,A,19
47,1000_all_gpt-4o-mini_individual,Jane,C,16
47,1000_all_gpt-4o-mini_individual,Jane,I,14
47,1000_all_gpt-4o-mini_individual,Jane,DN,12
47,1000_all_gpt-4o-mini_individual,Jane,DC,11
47,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,N,4
47,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,A,3
47,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,C,3
47,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,I,5
47,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,DN,3
47,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,DC,3
47,1000_all_gpt-4o-mini_individual,Mr. Denny,N,2
47,1000_all_gpt-4o-mini_individual,Mr. Denny,A,2
47,1000_all_gpt-4o-mini_individual,Mr. Denny,C,0
47,1000_all_gpt-4o-mini_individual,Mr. Denny,I,0
47,1000_all_gpt-4o-mini_individual,Mr. Denny,DN,0
47,1000_all_gpt-4o-mini_individual,Mr. Denny,DC,0
47,1000_all_gpt-4o-mini_individual,Mrs. Bennet,N,12
47,1000_all_gpt-4o-mini_individual,Mrs. Bennet,A,17
47,1000_all_gpt-4o-mini_individual,Mrs. Bennet,C,8
47,1000_all_gpt-4o-mini_individual,Mrs. Bennet,I,18
47,1000_all_gpt-4o-mini_individual,Mrs. Bennet,DN,4
47,1000_all_gpt-4o-mini_individual,Mrs. Bennet,DC,10
47,1000_all_gpt-4o-mini_individual,Mrs. Philips,N,1
47,1000_all_gpt-4o-mini_individual,Mrs. Philips,A,0
47,1000_all_gpt-4o-mini_individual,Mrs. Philips,C,0
47,1000_all_gpt-4o-mini_individual,Mrs. Philips,I,0
47,1000_all_gpt-4o-mini_individual,Mrs. Philips,DN,1
47,1000_all_gpt-4o-mini_individual,Mrs. Philips,DC,1
47,1000_all_gpt-4o-mini_individual,Kitty,N,6
47,1000_all_gpt-4o-mini_individual,Kitty,A,5
47,1000_all_gpt-4o-mini_individual,Kitty,C,4
47,1000_all_gpt-4o-mini_individual,Kitty,I,5
47,1000_all_gpt-4o-mini_individual,Kitty,DN,2
47,1000_all_gpt-4o-mini_individual,Kitty,DC,1
47,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,N,2
47,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,A,1
47,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,C,1
47,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,I,0
47,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DN,1
47,1000_all_gpt-4o-mini_individual,Colonel Fitzwilliam,DC,1
47,1000_all_gpt-4o-mini_individual,Colonel Forster,N,13
47,1000_all_gpt-4o-mini_individual,Colonel Forster,A,13
47,1000_all_gpt-4o-mini_individual,Colonel Forster,C,10
47,1000_all_gpt-4o-mini_individual,Colonel Forster,I,5
47,1000_all_gpt-4o-mini_individual,Colonel Forster,DN,8
47,1000_all_gpt-4o-mini_individual,Colonel Forster,DC,8
47,1000_all_gpt-4o-mini_individual,Mrs. Forster,N,2
47,1000_all_gpt-4o-mini_individual,Mrs. Forster,A,1
47,1000_all_gpt-4o-mini_individual,Mrs. Forster,C,1
47,1000_all_gpt-4o-mini_individual,Mrs. Forster,I,0
47,1000_all_gpt-4o-mini_individual,Mrs. Forster,DN,1
47,1000_all_gpt-4o-mini_individual,Mrs. Forster,DC,1
47,1000_all_gpt-4o-mini_individual,Mr. Philips,N,0
47,1000_all_gpt-4o-mini_individual,Mr. Philips,A,0
47,1000_all_gpt-4o-mini_individual,Mr. Philips,C,0
47,1000_all_gpt-4o-mini_individual,Mr. Philips,I,0
47,1000_all_gpt-4o-mini_individual,Mr. Philips,DN,0
47,1000_all_gpt-4o-mini_individual,Mr. Philips,DC,0
47,1000_all_gpt-4o-mini_individual,Wickham,N,17
47,1000_all_gpt-4o-mini_individual,Wickham,A,12
47,1000_all_gpt-4o-mini_individual,Wickham,C,12
47,1000_all_gpt-4o-mini_individual,Wickham,I,7
47,1000_all_gpt-4o-mini_individual,Wickham,DN,7
47,1000_all_gpt-4o-mini_individual,Wickham,DC,15
47,1000_all_gpt-4o-mini_individual,Elizabeth,N,35
47,1000_all_gpt-4o-mini_individual,Elizabeth,A,40
47,1000_all_gpt-4o-mini_individual,Elizabeth,C,27
47,1000_all_gpt-4o-mini_individual,Elizabeth,I,53
47,1000_all_gpt-4o-mini_individual,Elizabeth,DN,16
47,1000_all_gpt-4o-mini_individual,Elizabeth,DC,17
47,1000_all_gpt-4o-mini_individual,Lady Lucas,N,1
47,1000_all_gpt-4o-mini_individual,Lady Lucas,A,2
47,1000_all_gpt-4o-mini_individual,Lady Lucas,C,1
47,1000_all_gpt-4o-mini_individual,Lady Lucas,I,1
47,1000_all_gpt-4o-mini_individual,Lady Lucas,DN,1
47,1000_all_gpt-4o-mini_individual,Lady Lucas,DC,1
47,1000_all_gpt-4o-mini_individual,Mary,N,6
47,1000_all_gpt-4o-mini_individual,Mary,A,4
47,1000_all_gpt-4o-mini_individual,Mary,C,3
47,1000_all_gpt-4o-mini_individual,Mary,I,5
47,1000_all_gpt-4o-mini_individual,Mary,DN,3
47,1000_all_gpt-4o-mini_individual,Mary,DC,2
53,1000_all_gpt-4o-mini_individual,Elizabeth,N,19
53,1000_all_gpt-4o-mini_individual,Elizabeth,A,28
53,1000_all_gpt-4o-mini_individual,Elizabeth,C,15
53,1000_all_gpt-4o-mini_individual,Elizabeth,I,34
53,1000_all_gpt-4o-mini_individual,Elizabeth,DN,19
53,1000_all_gpt-4o-mini_individual,Elizabeth,DC,14
53,1000_all_gpt-4o-mini_individual,Mr. Bennet,N,3
53,1000_all_gpt-4o-mini_individual,Mr. Bennet,A,6
53,1000_all_gpt-4o-mini_individual,Mr. Bennet,C,4
53,1000_all_gpt-4o-mini_individual,Mr. Bennet,I,5
53,1000_all_gpt-4o-mini_individual,Mr. Bennet,DN,3
53,1000_all_gpt-4o-mini_individual,Mr. Bennet,DC,3
53,1000_all_gpt-4o-mini_individual,Jane,N,15
53,1000_all_gpt-4o-mini_individual,Jane,A,18
53,1000_all_gpt-4o-mini_individual,Jane,C,7
53,1000_all_gpt-4o-mini_individual,Jane,I,10
53,1000_all_gpt-4o-mini_individual,Jane,DN,8
53,1000_all_gpt-4o-mini_individual,Jane,DC,10
53,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,N,2
53,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,A,1
53,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,C,1
53,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,I,0
53,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,DN,1
53,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,DC,0
53,1000_all_gpt-4o-mini_individual,Mrs. Bennet,N,21
53,1000_all_gpt-4o-mini_individual,Mrs. Bennet,A,26
53,1000_all_gpt-4o-mini_individual,Mrs. Bennet,C,14
53,1000_all_gpt-4o-mini_individual,Mrs. Bennet,I,22
53,1000_all_gpt-4o-mini_individual,Mrs. Bennet,DN,14
53,1000_all_gpt-4o-mini_individual,Mrs. Bennet,DC,17
53,1000_all_gpt-4o-mini_individual,Mrs. Philips,N,1
53,1000_all_gpt-4o-mini_individual,Mrs. Philips,A,1
53,1000_all_gpt-4o-mini_individual,Mrs. Philips,C,1
53,1000_all_gpt-4o-mini_individual,Mrs. Philips,I,1
53,1000_all_gpt-4o-mini_individual,Mrs. Philips,DN,1
53,1000_all_gpt-4o-mini_individual,Mrs. Philips,DC,1
53,1000_all_gpt-4o-mini_individual,Kitty,N,2
53,1000_all_gpt-4o-mini_individual,Kitty,A,1
53,1000_all_gpt-4o-mini_individual,Kitty,C,1
53,1000_all_gpt-4o-mini_individual,Kitty,I,1
53,1000_all_gpt-4o-mini_individual,Kitty,DN,1
53,1000_all_gpt-4o-mini_individual,Kitty,DC,1
53,1000_all_gpt-4o-mini_individual,Colonel Forster,N,0
53,1000_all_gpt-4o-mini_individual,Colonel Forster,A,0
53,1000_all_gpt-4o-mini_individual,Colonel Forster,C,0
53,1000_all_gpt-4o-mini_individual,Colonel Forster,I,0
53,1000_all_gpt-4o-mini_individual,Colonel Forster,DN,0
53,1000_all_gpt-4o-mini_individual,Colonel Forster,DC,0
53,1000_all_gpt-4o-mini_individual,Miss Bingley,N,0
53,1000_all_gpt-4o-mini_individual,Miss Bingley,A,0
53,1000_all_gpt-4o-mini_individual,Miss Bingley,C,0
53,1000_all_gpt-4o-mini_individual,Miss Bingley,I,0
53,1000_all_gpt-4o-mini_individual,Miss Bingley,DN,0
53,1000_all_gpt-4o-mini_individual,Miss Bingley,DC,1
53,1000_all_gpt-4o-mini_individual,Sir William Lucas,N,1
53,1000_all_gpt-4o-mini_individual,Sir William Lucas,A,1
53,1000_all_gpt-4o-mini_individual,Sir William Lucas,C,0
53,1000_all_gpt-4o-mini_individual,Sir William Lucas,I,0
53,1000_all_gpt-4o-mini_individual,Sir William Lucas,DN,0
53,1000_all_gpt-4o-mini_individual,Sir William Lucas,DC,1
53,1000_all_gpt-4o-mini_individual,Wickham,N,4
53,1000_all_gpt-4o-mini_individual,Wickham,A,0
53,1000_all_gpt-4o-mini_individual,Wickham,C,1
53,1000_all_gpt-4o-mini_individual,Wickham,I,1
53,1000_all_gpt-4o-mini_individual,Wickham,DN,3
53,1000_all_gpt-4o-mini_individual,Wickham,DC,1
53,1000_all_gpt-4o-mini_individual,Lydia,N,4
53,1000_all_gpt-4o-mini_individual,Lydia,A,0
53,1000_all_gpt-4o-mini_individual,Lydia,C,2
53,1000_all_gpt-4o-mini_individual,Lydia,I,3
53,1000_all_gpt-4o-mini_individual,Lydia,DN,0
53,1000_all_gpt-4o-mini_individual,Lydia,DC,4
53,1000_all_gpt-4o-mini_individual,Mr. Bingley,N,17
53,1000_all_gpt-4o-mini_individual,Mr. Bingley,A,15
53,1000_all_gpt-4o-mini_individual,Mr. Bingley,C,13
53,1000_all_gpt-4o-mini_individual,Mr. Bingley,I,4
53,1000_all_gpt-4o-mini_individual,Mr. Bingley,DN,10
53,1000_all_gpt-4o-mini_individual,Mr. Bingley,DC,16
53,1000_all_gpt-4o-mini_individual,Mr. Darcy,N,10
53,1000_all_gpt-4o-mini_individual,Mr. Darcy,A,5
53,1000_all_gpt-4o-mini_individual,Mr. Darcy,C,6
53,1000_all_gpt-4o-mini_individual,Mr. Darcy,I,4
53,1000_all_gpt-4o-mini_individual,Mr. Darcy,DN,10
53,1000_all_gpt-4o-mini_individual,Mr. Darcy,DC,7
45,1000_all_gpt-4o-mini_individual,Mr. Gardiner,N,1
45,1000_all_gpt-4o-mini_individual,Mr. Gardiner,A,3
45,1000_all_gpt-4o-mini_individual,Mr. Gardiner,C,1
45,1000_all_gpt-4o-mini_individual,Mr. Gardiner,I,0
45,1000_all_gpt-4o-mini_individual,Mr. Gardiner,DN,1
45,1000_all_gpt-4o-mini_individual,Mr. Gardiner,DC,2
45,1000_all_gpt-4o-mini_individual,Miss Darcy,N,8
45,1000_all_gpt-4o-mini_individual,Miss Darcy,A,6
45,1000_all_gpt-4o-mini_individual,Miss Darcy,C,6
45,1000_all_gpt-4o-mini_individual,Miss Darcy,I,7
45,1000_all_gpt-4o-mini_individual,Miss Darcy,DN,6
45,1000_all_gpt-4o-mini_individual,Miss Darcy,DC,6
45,1000_all_gpt-4o-mini_individual,Mrs. Annesley,N,2
45,1000_all_gpt-4o-mini_individual,Mrs. Annesley,A,4
45,1000_all_gpt-4o-mini_individual,Mrs. Annesley,C,2
45,1000_all_gpt-4o-mini_individual,Mrs. Annesley,I,2
45,1000_all_gpt-4o-mini_individual,Mrs. Annesley,DN,2
45,1000_all_gpt-4o-mini_individual,Mrs. Annesley,DC,2
45,1000_all_gpt-4o-mini_individual,Miss Bingley,N,19
45,1000_all_gpt-4o-mini_individual,Miss Bingley,A,19
45,1000_all_gpt-4o-mini_individual,Miss Bingley,C,10
45,1000_all_gpt-4o-mini_individual,Miss Bingley,I,17
45,1000_all_gpt-4o-mini_individual,Miss Bingley,DN,13
45,1000_all_gpt-4o-mini_individual,Miss Bingley,DC,13
45,1000_all_gpt-4o-mini_individual,Mrs. Hurst,N,2
45,1000_all_gpt-4o-mini_individual,Mrs. Hurst,A,2
45,1000_all_gpt-4o-mini_individual,Mrs. Hurst,C,1
45,1000_all_gpt-4o-mini_individual,Mrs. Hurst,I,1
45,1000_all_gpt-4o-mini_individual,Mrs. Hurst,DN,1
45,1000_all_gpt-4o-mini_individual,Mrs. Hurst,DC,1
45,1000_all_gpt-4o-mini_individual,Wickham,N,2
45,1000_all_gpt-4o-mini_individual,Wickham,A,1
45,1000_all_gpt-4o-mini_individual,Wickham,C,1
45,1000_all_gpt-4o-mini_individual,Wickham,I,1
45,1000_all_gpt-4o-mini_individual,Wickham,DN,1
45,1000_all_gpt-4o-mini_individual,Wickham,DC,3
45,1000_all_gpt-4o-mini_individual,Elizabeth,N,27
45,1000_all_gpt-4o-mini_individual,Elizabeth,A,26
45,1000_all_gpt-4o-mini_individual,Elizabeth,C,12
45,1000_all_gpt-4o-mini_individual,Elizabeth,I,28
45,1000_all_gpt-4o-mini_individual,Elizabeth,DN,16
45,1000_all_gpt-4o-mini_individual,Elizabeth,DC,15
45,1000_all_gpt-4o-mini_individual,Mr. Bingley,N,0
45,1000_all_gpt-4o-mini_individual,Mr. Bingley,A,0
45,1000_all_gpt-4o-mini_individual,Mr. Bingley,C,1
45,1000_all_gpt-4o-mini_individual,Mr. Bingley,I,0
45,1000_all_gpt-4o-mini_individual,Mr. Bingley,DN,2
45,1000_all_gpt-4o-mini_individual,Mr. Bingley,DC,0
45,1000_all_gpt-4o-mini_individual,Mr. Darcy,N,9
45,1000_all_gpt-4o-mini_individual,Mr. Darcy,A,4
45,1000_all_gpt-4o-mini_individual,Mr. Darcy,C,6
45,1000_all_gpt-4o-mini_individual,Mr. Darcy,I,6
45,1000_all_gpt-4o-mini_individual,Mr. Darcy,DN,9
45,1000_all_gpt-4o-mini_individual,Mr. Darcy,DC,9
51,1000_all_gpt-4o-mini_individual,Mr. Gardiner,N,0
51,1000_all_gpt-4o-mini_individual,Mr. Gardiner,A,0
51,1000_all_gpt-4o-mini_individual,Mr. Gardiner,C,0
51,1000_all_gpt-4o-mini_individual,Mr. Gardiner,I,0
51,1000_all_gpt-4o-mini_individual,Mr. Gardiner,DN,0
51,1000_all_gpt-4o-mini_individual,Mr. Gardiner,DC,0
51,1000_all_gpt-4o-mini_individual,Elizabeth,N,24
51,1000_all_gpt-4o-mini_individual,Elizabeth,A,27
51,1000_all_gpt-4o-mini_individual,Elizabeth,C,15
51,1000_all_gpt-4o-mini_individual,Elizabeth,I,45
51,1000_all_gpt-4o-mini_individual,Elizabeth,DN,13
51,1000_all_gpt-4o-mini_individual,Elizabeth,DC,13
51,1000_all_gpt-4o-mini_individual,Mr. Bennet,N,2
51,1000_all_gpt-4o-mini_individual,Mr. Bennet,A,1
51,1000_all_gpt-4o-mini_individual,Mr. Bennet,C,1
51,1000_all_gpt-4o-mini_individual,Mr. Bennet,I,1
51,1000_all_gpt-4o-mini_individual,Mr. Bennet,DN,1
51,1000_all_gpt-4o-mini_individual,Mr. Bennet,DC,1
51,1000_all_gpt-4o-mini_individual,Jane,N,12
51,1000_all_gpt-4o-mini_individual,Jane,A,8
51,1000_all_gpt-4o-mini_individual,Jane,C,5
51,1000_all_gpt-4o-mini_individual,Jane,I,7
51,1000_all_gpt-4o-mini_individual,Jane,DN,4
51,1000_all_gpt-4o-mini_individual,Jane,DC,5
51,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,N,0
51,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,A,0
51,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,C,1
51,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,I,0
51,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,DN,0
51,1000_all_gpt-4o-mini_individual,Mrs. Gardiner,DC,0
51,1000_all_gpt-4o-mini_individual,Mrs. Bennet,N,5
51,1000_all_gpt-4o-mini_individual,Mrs. Bennet,A,5
51,1000_all_gpt-4o-mini_individual,Mrs. Bennet,C,5
51,1000_all_gpt-4o-mini_individual,Mrs. Bennet,I,6
51,1000_all_gpt-4o-mini_individual,Mrs. Bennet,DN,5
