chapter,method,character,tag,count
47,chapter_all_gpt-4o-mini_all,Mrs. Younge,DN,0
47,chapter_all_gpt-4o-mini_all,Mrs. Younge,DC,0
47,chapter_all_gpt-4o-mini_all,Mr. Darcy,N,0
47,chapter_all_gpt-4o-mini_all,Mr. Darcy,A,0
47,chapter_all_gpt-4o-mini_all,Mr. Darcy,C,0
47,chapter_all_gpt-4o-mini_all,Mr. Darcy,I,0
47,chapter_all_gpt-4o-mini_all,Mr. Darcy,DN,0
47,chapter_all_gpt-4o-mini_all,Mr. Darcy,DC,0
47,chapter_all_gpt-4o-mini_all,Mr. Gardiner,N,4
47,chapter_all_gpt-4o-mini_all,Mr. Gardiner,A,1
47,chapter_all_gpt-4o-mini_all,Mr. Gardiner,C,1
47,chapter_all_gpt-4o-mini_all,Mr. Gardiner,I,1
47,chapter_all_gpt-4o-mini_all,Mr. Gardiner,DN,2
47,chapter_all_gpt-4o-mini_all,Mr. Gardiner,DC,1
47,chapter_all_gpt-4o-mini_all,Lady Lucas,N,0
47,chapter_all_gpt-4o-mini_all,Lady Lucas,A,0
47,chapter_all_gpt-4o-mini_all,Lady Lucas,C,0
47,chapter_all_gpt-4o-mini_all,Lady Lucas,I,0
47,chapter_all_gpt-4o-mini_all,Lady Lucas,DN,0
47,chapter_all_gpt-4o-mini_all,Lady Lucas,DC,0
47,chapter_all_gpt-4o-mini_all,Miss Darcy,N,0
47,chapter_all_gpt-4o-mini_all,Miss Darcy,A,0
47,chapter_all_gpt-4o-mini_all,Miss Darcy,C,0
47,chapter_all_gpt-4o-mini_all,Miss Darcy,I,0
47,chapter_all_gpt-4o-mini_all,Miss Darcy,DN,0
47,chapter_all_gpt-4o-mini_all,Miss Darcy,DC,0
47,chapter_all_gpt-4o-mini_all,Mrs. Forster,N,0
47,chapter_all_gpt-4o-mini_all,Mrs. Forster,A,0
47,chapter_all_gpt-4o-mini_all,Mrs. Forster,C,0
47,chapter_all_gpt-4o-mini_all,Mrs. Forster,I,0
47,chapter_all_gpt-4o-mini_all,Mrs. Forster,DN,0
47,chapter_all_gpt-4o-mini_all,Mrs. Forster,DC,0
47,chapter_all_gpt-4o-mini_all,Mrs. Bennet,N,8
47,chapter_all_gpt-4o-mini_all,Mrs. Bennet,A,0
47,chapter_all_gpt-4o-mini_all,Mrs. Bennet,C,2
47,chapter_all_gpt-4o-mini_all,Mrs. Bennet,I,2
47,chapter_all_gpt-4o-mini_all,Mrs. Bennet,DN,2
47,chapter_all_gpt-4o-mini_all,Mrs. Bennet,DC,4
47,chapter_all_gpt-4o-mini_all,Mr. Bennet,N,6
47,chapter_all_gpt-4o-mini_all,Mr. Bennet,A,1
47,chapter_all_gpt-4o-mini_all,Mr. Bennet,C,1
47,chapter_all_gpt-4o-mini_all,Mr. Bennet,I,1
47,chapter_all_gpt-4o-mini_all,Mr. Bennet,DN,2
47,chapter_all_gpt-4o-mini_all,Mr. Bennet,DC,4
47,chapter_all_gpt-4o-mini_all,Kitty,N,4
47,chapter_all_gpt-4o-mini_all,Kitty,A,0
47,chapter_all_gpt-4o-mini_all,Kitty,C,1
47,chapter_all_gpt-4o-mini_all,Kitty,I,1
47,chapter_all_gpt-4o-mini_all,Kitty,DN,1
47,chapter_all_gpt-4o-mini_all,Kitty,DC,2
47,chapter_all_gpt-4o-mini_all,Mr. Philips,N,0
47,chapter_all_gpt-4o-mini_all,Mr. Philips,A,0
47,chapter_all_gpt-4o-mini_all,Mr. Philips,C,0
47,chapter_all_gpt-4o-mini_all,Mr. Philips,I,0
47,chapter_all_gpt-4o-mini_all,Mr. Philips,DN,0
47,chapter_all_gpt-4o-mini_all,Mr. Philips,DC,0
47,chapter_all_gpt-4o-mini_all,Wickham,N,7
47,chapter_all_gpt-4o-mini_all,Wickham,A,0
47,chapter_all_gpt-4o-mini_all,Wickham,C,2
47,chapter_all_gpt-4o-mini_all,Wickham,I,4
47,chapter_all_gpt-4o-mini_all,Wickham,DN,1
47,chapter_all_gpt-4o-mini_all,Wickham,DC,5
47,chapter_all_gpt-4o-mini_all,Lydia,N,11
47,chapter_all_gpt-4o-mini_all,Lydia,A,0
47,chapter_all_gpt-4o-mini_all,Lydia,C,1
47,chapter_all_gpt-4o-mini_all,Lydia,I,3
47,chapter_all_gpt-4o-mini_all,Lydia,DN,2
47,chapter_all_gpt-4o-mini_all,Lydia,DC,4
47,chapter_all_gpt-4o-mini_all,Elizabeth,N,23
47,chapter_all_gpt-4o-mini_all,Elizabeth,A,5
47,chapter_all_gpt-4o-mini_all,Elizabeth,C,6
47,chapter_all_gpt-4o-mini_all,Elizabeth,I,8
47,chapter_all_gpt-4o-mini_all,Elizabeth,DN,3
47,chapter_all_gpt-4o-mini_all,Elizabeth,DC,5
47,chapter_all_gpt-4o-mini_all,Mary,N,4
47,chapter_all_gpt-4o-mini_all,Mary,A,0
47,chapter_all_gpt-4o-mini_all,Mary,C,1
47,chapter_all_gpt-4o-mini_all,Mary,I,2
47,chapter_all_gpt-4o-mini_all,Mary,DN,2
47,chapter_all_gpt-4o-mini_all,Mary,DC,1
47,chapter_all_gpt-4o-mini_all,Mr. Hurst,N,0
47,chapter_all_gpt-4o-mini_all,Mr. Hurst,A,0
47,chapter_all_gpt-4o-mini_all,Mr. Hurst,C,0
47,chapter_all_gpt-4o-mini_all,Mr. Hurst,I,0
47,chapter_all_gpt-4o-mini_all,Mr. Hurst,DN,0
47,chapter_all_gpt-4o-mini_all,Mr. Hurst,DC,0
47,chapter_all_gpt-4o-mini_all,Mr. Bingley,N,0
47,chapter_all_gpt-4o-mini_all,Mr. Bingley,A,0
47,chapter_all_gpt-4o-mini_all,Mr. Bingley,C,0
47,chapter_all_gpt-4o-mini_all,Mr. Bingley,I,0
47,chapter_all_gpt-4o-mini_all,Mr. Bingley,DN,0
47,chapter_all_gpt-4o-mini_all,Mr. Bingley,DC,0
53,chapter_all_gpt-4o-mini_all,Mr. Darcy,N,0
53,chapter_all_gpt-4o-mini_all,Mr. Darcy,A,0
53,chapter_all_gpt-4o-mini_all,Mr. Darcy,C,0
53,chapter_all_gpt-4o-mini_all,Mr. Darcy,I,0
53,chapter_all_gpt-4o-mini_all,Mr. Darcy,DN,0
53,chapter_all_gpt-4o-mini_all,Mr. Darcy,DC,0
53,chapter_all_gpt-4o-mini_all,Mr. Gardiner,N,0
53,chapter_all_gpt-4o-mini_all,Mr. Gardiner,A,0
53,chapter_all_gpt-4o-mini_all,Mr. Gardiner,C,0
53,chapter_all_gpt-4o-mini_all,Mr. Gardiner,I,0
53,chapter_all_gpt-4o-mini_all,Mr. Gardiner,DN,0
53,chapter_all_gpt-4o-mini_all,Mr. Gardiner,DC,0
53,chapter_all_gpt-4o-mini_all,Mr. Bennet,N,4
53,chapter_all_gpt-4o-mini_all,Mr. Bennet,A,1
53,chapter_all_gpt-4o-mini_all,Mr. Bennet,C,2
53,chapter_all_gpt-4o-mini_all,Mr. Bennet,I,1
53,chapter_all_gpt-4o-mini_all,Mr. Bennet,DN,2
53,chapter_all_gpt-4o-mini_all,Mr. Bennet,DC,1
53,chapter_all_gpt-4o-mini_all,Miss Bingley,N,0
53,chapter_all_gpt-4o-mini_all,Miss Bingley,A,0
53,chapter_all_gpt-4o-mini_all,Miss Bingley,C,0
53,chapter_all_gpt-4o-mini_all,Miss Bingley,I,0
53,chapter_all_gpt-4o-mini_all,Miss Bingley,DN,0
53,chapter_all_gpt-4o-mini_all,Miss Bingley,DC,0
53,chapter_all_gpt-4o-mini_all,Kitty,N,3
53,chapter_all_gpt-4o-mini_all,Kitty,A,0
53,chapter_all_gpt-4o-mini_all,Kitty,C,1
53,chapter_all_gpt-4o-mini_all,Kitty,I,0
53,chapter_all_gpt-4o-mini_all,Kitty,DN,0
53,chapter_all_gpt-4o-mini_all,Kitty,DC,1
53,chapter_all_gpt-4o-mini_all,Mrs. Gardiner,N,1
53,chapter_all_gpt-4o-mini_all,Mrs. Gardiner,A,0
53,chapter_all_gpt-4o-mini_all,Mrs. Gardiner,C,0
53,chapter_all_gpt-4o-mini_all,Mrs. Gardiner,I,0
53,chapter_all_gpt-4o-mini_all,Mrs. Gardiner,DN,0
53,chapter_all_gpt-4o-mini_all,Mrs. Gardiner,DC,1
53,chapter_all_gpt-4o-mini_all,Jane,N,5
53,chapter_all_gpt-4o-mini_all,Jane,A,0
53,chapter_all_gpt-4o-mini_all,Jane,C,1
53,chapter_all_gpt-4o-mini_all,Jane,I,3
53,chapter_all_gpt-4o-mini_all,Jane,DN,0
53,chapter_all_gpt-4o-mini_all,Jane,DC,2
53,chapter_all_gpt-4o-mini_all,Elizabeth,N,10
53,chapter_all_gpt-4o-mini_all,Elizabeth,A,2
53,chapter_all_gpt-4o-mini_all,Elizabeth,C,6
53,chapter_all_gpt-4o-mini_all,Elizabeth,I,6
53,chapter_all_gpt-4o-mini_all,Elizabeth,DN,2
53,chapter_all_gpt-4o-mini_all,Elizabeth,DC,2
53,chapter_all_gpt-4o-mini_all,Colonel Forster,N,0
53,chapter_all_gpt-4o-mini_all,Colonel Forster,A,0
53,chapter_all_gpt-4o-mini_all,Colonel Forster,C,0
53,chapter_all_gpt-4o-mini_all,Colonel Forster,I,0
53,chapter_all_gpt-4o-mini_all,Colonel Forster,DN,0
53,chapter_all_gpt-4o-mini_all,Colonel Forster,DC,0
53,chapter_all_gpt-4o-mini_all,Mr. Bingley,N,4
53,chapter_all_gpt-4o-mini_all,Mr. Bingley,A,0
53,chapter_all_gpt-4o-mini_all,Mr. Bingley,C,3
53,chapter_all_gpt-4o-mini_all,Mr. Bingley,I,1
53,chapter_all_gpt-4o-mini_all,Mr. Bingley,DN,1
53,chapter_all_gpt-4o-mini_all,Mr. Bingley,DC,3
53,chapter_all_gpt-4o-mini_all,Mr. Collins,N,0
53,chapter_all_gpt-4o-mini_all,Mr. Collins,A,0
53,chapter_all_gpt-4o-mini_all,Mr. Collins,C,0
53,chapter_all_gpt-4o-mini_all,Mr. Collins,I,0
53,chapter_all_gpt-4o-mini_all,Mr. Collins,DN,0
53,chapter_all_gpt-4o-mini_all,Mr. Collins,DC,0
53,chapter_all_gpt-4o-mini_all,Wickham,N,0
53,chapter_all_gpt-4o-mini_all,Wickham,A,0
53,chapter_all_gpt-4o-mini_all,Wickham,C,0
53,chapter_all_gpt-4o-mini_all,Wickham,I,0
53,chapter_all_gpt-4o-mini_all,Wickham,DN,0
53,chapter_all_gpt-4o-mini_all,Wickham,DC,0
53,chapter_all_gpt-4o-mini_all,Mrs. Forster,N,0
53,chapter_all_gpt-4o-mini_all,Mrs. Forster,A,0
53,chapter_all_gpt-4o-mini_all,Mrs. Forster,C,0
53,chapter_all_gpt-4o-mini_all,Mrs. Forster,I,0
53,chapter_all_gpt-4o-mini_all,Mrs. Forster,DN,0
53,chapter_all_gpt-4o-mini_all,Mrs. Forster,DC,0
53,chapter_all_gpt-4o-mini_all,Sir William Lucas,N,0
53,chapter_all_gpt-4o-mini_all,Sir William Lucas,A,0
53,chapter_all_gpt-4o-mini_all,Sir William Lucas,C,0
53,chapter_all_gpt-4o-mini_all,Sir William Lucas,I,0
53,chapter_all_gpt-4o-mini_all,Sir William Lucas,DN,0
53,chapter_all_gpt-4o-mini_all,Sir William Lucas,DC,0
53,chapter_all_gpt-4o-mini_all,Mrs. Bennet,N,6
53,chapter_all_gpt-4o-mini_all,Mrs. Bennet,A,0
53,chapter_all_gpt-4o-mini_all,Mrs. Bennet,C,7
53,chapter_all_gpt-4o-mini_all,Mrs. Bennet,I,3
53,chapter_all_gpt-4o-mini_all,Mrs. Bennet,DN,3
53,chapter_all_gpt-4o-mini_all,Mrs. Bennet,DC,2
53,chapter_all_gpt-4o-mini_all,Lydia,N,0
53,chapter_all_gpt-4o-mini_all,Lydia,A,0
53,chapter_all_gpt-4o-mini_all,Lydia,C,0
53,chapter_all_gpt-4o-mini_all,Lydia,I,0
53,chapter_all_gpt-4o-mini_all,Lydia,DN,0
53,chapter_all_gpt-4o-mini_all,Lydia,DC,0
53,chapter_all_gpt-4o-mini_all,Mrs. Philips,N,0
53,chapter_all_gpt-4o-mini_all,Mrs. Philips,A,0
53,chapter_all_gpt-4o-mini_all,Mrs. Philips,C,0
53,chapter_all_gpt-4o-mini_all,Mrs. Philips,I,0
53,chapter_all_gpt-4o-mini_all,Mrs. Philips,DN,0
53,chapter_all_gpt-4o-mini_all,Mrs. Philips,DC,0
45,chapter_all_gpt-4o-mini_all,Mr. Darcy,N,5
45,chapter_all_gpt-4o-mini_all,Mr. Darcy,A,1
45,chapter_all_gpt-4o-mini_all,Mr. Darcy,C,1
45,chapter_all_gpt-4o-mini_all,Mr. Darcy,I,3
45,chapter_all_gpt-4o-mini_all,Mr. Darcy,DN,3
45,chapter_all_gpt-4o-mini_all,Mr. Darcy,DC,5
45,chapter_all_gpt-4o-mini_all,Mr. Gardiner,N,2
45,chapter_all_gpt-4o-mini_all,Mr. Gardiner,A,1
45,chapter_all_gpt-4o-mini_all,Mr. Gardiner,C,0
45,chapter_all_gpt-4o-mini_all,Mr. Gardiner,I,0
45,chapter_all_gpt-4o-mini_all,Mr. Gardiner,DN,1
45,chapter_all_gpt-4o-mini_all,Mr. Gardiner,DC,1
45,chapter_all_gpt-4o-mini_all,Miss Bingley,N,9
45,chapter_all_gpt-4o-mini_all,Miss Bingley,A,0
45,chapter_all_gpt-4o-mini_all,Miss Bingley,C,3
45,chapter_all_gpt-4o-mini_all,Miss Bingley,I,2
45,chapter_all_gpt-4o-mini_all,Miss Bingley,DN,1
45,chapter_all_gpt-4o-mini_all,Miss Bingley,DC,5
45,chapter_all_gpt-4o-mini_all,Elizabeth,N,10
45,chapter_all_gpt-4o-mini_all,Elizabeth,A,1
45,chapter_all_gpt-4o-mini_all,Elizabeth,C,4
45,chapter_all_gpt-4o-mini_all,Elizabeth,I,4
