chapter,method,character,tag,count
46,1000_individual_gpt-4o-mini_individual,Lydia,N,26
46,1000_individual_gpt-4o-mini_individual,Lydia,A,35
46,1000_individual_gpt-4o-mini_individual,Lydia,C,12
46,1000_individual_gpt-4o-mini_individual,Lydia,I,36
46,1000_individual_gpt-4o-mini_individual,Lydia,DN,18
46,1000_individual_gpt-4o-mini_individual,Lydia,DC,26
46,1000_individual_gpt-4o-mini_individual,Miss Darcy,N,10
46,1000_individual_gpt-4o-mini_individual,Miss Darcy,A,50
46,1000_individual_gpt-4o-mini_individual,Miss Darcy,C,13
46,1000_individual_gpt-4o-mini_individual,Miss Darcy,I,42
46,1000_individual_gpt-4o-mini_individual,Miss Darcy,DN,3
46,1000_individual_gpt-4o-mini_individual,Miss Darcy,DC,10
46,1000_individual_gpt-4o-mini_individual,Colonel Forster,N,11
46,1000_individual_gpt-4o-mini_individual,Colonel Forster,A,16
46,1000_individual_gpt-4o-mini_individual,Colonel Forster,C,8
46,1000_individual_gpt-4o-mini_individual,Colonel Forster,I,22
46,1000_individual_gpt-4o-mini_individual,Colonel Forster,DN,7
46,1000_individual_gpt-4o-mini_individual,Colonel Forster,DC,11
46,1000_individual_gpt-4o-mini_individual,Mr. Bennet,N,3
46,1000_individual_gpt-4o-mini_individual,Mr. Bennet,A,10
46,1000_individual_gpt-4o-mini_individual,Mr. Bennet,C,3
46,1000_individual_gpt-4o-mini_individual,Mr. Bennet,I,16
46,1000_individual_gpt-4o-mini_individual,Mr. Bennet,DN,5
46,1000_individual_gpt-4o-mini_individual,Mr. Bennet,DC,8
46,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,N,8
46,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,A,26
46,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,C,15
46,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,I,39
46,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,DN,6
46,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,DC,11
46,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,N,14
46,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,A,30
46,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,C,8
46,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,I,34
46,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,DN,6
46,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,DC,12
46,1000_individual_gpt-4o-mini_individual,Elizabeth,N,55
46,1000_individual_gpt-4o-mini_individual,Elizabeth,A,122
46,1000_individual_gpt-4o-mini_individual,Elizabeth,C,34
46,1000_individual_gpt-4o-mini_individual,Elizabeth,I,381
46,1000_individual_gpt-4o-mini_individual,Elizabeth,DN,30
46,1000_individual_gpt-4o-mini_individual,Elizabeth,DC,25
46,1000_individual_gpt-4o-mini_individual,Wickham,N,11
46,1000_individual_gpt-4o-mini_individual,Wickham,A,18
46,1000_individual_gpt-4o-mini_individual,Wickham,C,8
46,1000_individual_gpt-4o-mini_individual,Wickham,I,26
46,1000_individual_gpt-4o-mini_individual,Wickham,DN,12
46,1000_individual_gpt-4o-mini_individual,Wickham,DC,18
47,1000_individual_gpt-4o-mini_individual,Mr. Denny,N,0
47,1000_individual_gpt-4o-mini_individual,Mr. Denny,A,35
47,1000_individual_gpt-4o-mini_individual,Mr. Denny,C,3
47,1000_individual_gpt-4o-mini_individual,Mr. Denny,I,44
47,1000_individual_gpt-4o-mini_individual,Mr. Denny,DN,1
47,1000_individual_gpt-4o-mini_individual,Mr. Denny,DC,8
47,1000_individual_gpt-4o-mini_individual,Lady Lucas,N,1
47,1000_individual_gpt-4o-mini_individual,Lady Lucas,A,5
47,1000_individual_gpt-4o-mini_individual,Lady Lucas,C,4
47,1000_individual_gpt-4o-mini_individual,Lady Lucas,I,22
47,1000_individual_gpt-4o-mini_individual,Lady Lucas,DN,1
47,1000_individual_gpt-4o-mini_individual,Lady Lucas,DC,3
47,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,N,15
47,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,A,36
47,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,C,7
47,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,I,72
47,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,DN,9
47,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,DC,23
47,1000_individual_gpt-4o-mini_individual,Kitty,N,11
47,1000_individual_gpt-4o-mini_individual,Kitty,A,11
47,1000_individual_gpt-4o-mini_individual,Kitty,C,6
47,1000_individual_gpt-4o-mini_individual,Kitty,I,18
47,1000_individual_gpt-4o-mini_individual,Kitty,DN,6
47,1000_individual_gpt-4o-mini_individual,Kitty,DC,8
47,1000_individual_gpt-4o-mini_individual,Mr. Philips,N,1
47,1000_individual_gpt-4o-mini_individual,Mr. Philips,A,17
47,1000_individual_gpt-4o-mini_individual,Mr. Philips,C,0
47,1000_individual_gpt-4o-mini_individual,Mr. Philips,I,28
47,1000_individual_gpt-4o-mini_individual,Mr. Philips,DN,1
47,1000_individual_gpt-4o-mini_individual,Mr. Philips,DC,8
47,1000_individual_gpt-4o-mini_individual,Mrs. Forster,N,7
47,1000_individual_gpt-4o-mini_individual,Mrs. Forster,A,28
47,1000_individual_gpt-4o-mini_individual,Mrs. Forster,C,5
47,1000_individual_gpt-4o-mini_individual,Mrs. Forster,I,45
47,1000_individual_gpt-4o-mini_individual,Mrs. Forster,DN,5
47,1000_individual_gpt-4o-mini_individual,Mrs. Forster,DC,20
47,1000_individual_gpt-4o-mini_individual,Jane,N,18
47,1000_individual_gpt-4o-mini_individual,Jane,A,37
47,1000_individual_gpt-4o-mini_individual,Jane,C,27
47,1000_individual_gpt-4o-mini_individual,Jane,I,90
47,1000_individual_gpt-4o-mini_individual,Jane,DN,14
47,1000_individual_gpt-4o-mini_individual,Jane,DC,23
47,1000_individual_gpt-4o-mini_individual,Colonel Fitzwilliam,N,1
47,1000_individual_gpt-4o-mini_individual,Colonel Fitzwilliam,A,23
47,1000_individual_gpt-4o-mini_individual,Colonel Fitzwilliam,C,2
47,1000_individual_gpt-4o-mini_individual,Colonel Fitzwilliam,I,38
47,1000_individual_gpt-4o-mini_individual,Colonel Fitzwilliam,DN,1
47,1000_individual_gpt-4o-mini_individual,Colonel Fitzwilliam,DC,3
47,1000_individual_gpt-4o-mini_individual,Lydia,N,27
47,1000_individual_gpt-4o-mini_individual,Lydia,A,23
47,1000_individual_gpt-4o-mini_individual,Lydia,C,17
47,1000_individual_gpt-4o-mini_individual,Lydia,I,60
47,1000_individual_gpt-4o-mini_individual,Lydia,DN,20
47,1000_individual_gpt-4o-mini_individual,Lydia,DC,31
47,1000_individual_gpt-4o-mini_individual,Mary,N,8
47,1000_individual_gpt-4o-mini_individual,Mary,A,35
47,1000_individual_gpt-4o-mini_individual,Mary,C,8
47,1000_individual_gpt-4o-mini_individual,Mary,I,79
47,1000_individual_gpt-4o-mini_individual,Mary,DN,6
47,1000_individual_gpt-4o-mini_individual,Mary,DC,9
47,1000_individual_gpt-4o-mini_individual,Colonel Forster,N,12
47,1000_individual_gpt-4o-mini_individual,Colonel Forster,A,29
47,1000_individual_gpt-4o-mini_individual,Colonel Forster,C,15
47,1000_individual_gpt-4o-mini_individual,Colonel Forster,I,31
47,1000_individual_gpt-4o-mini_individual,Colonel Forster,DN,9
47,1000_individual_gpt-4o-mini_individual,Colonel Forster,DC,18
47,1000_individual_gpt-4o-mini_individual,Mr. Bennet,N,12
47,1000_individual_gpt-4o-mini_individual,Mr. Bennet,A,44
47,1000_individual_gpt-4o-mini_individual,Mr. Bennet,C,6
47,1000_individual_gpt-4o-mini_individual,Mr. Bennet,I,40
47,1000_individual_gpt-4o-mini_individual,Mr. Bennet,DN,8
47,1000_individual_gpt-4o-mini_individual,Mr. Bennet,DC,15
47,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,N,7
47,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,A,34
47,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,C,14
47,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,I,52
47,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,DN,5
47,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,DC,10
47,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,N,8
47,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,A,33
47,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,C,7
47,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,I,42
47,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,DN,7
47,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,DC,10
47,1000_individual_gpt-4o-mini_individual,Elizabeth,N,75
47,1000_individual_gpt-4o-mini_individual,Elizabeth,A,128
47,1000_individual_gpt-4o-mini_individual,Elizabeth,C,70
47,1000_individual_gpt-4o-mini_individual,Elizabeth,I,415
47,1000_individual_gpt-4o-mini_individual,Elizabeth,DN,22
47,1000_individual_gpt-4o-mini_individual,Elizabeth,DC,35
47,1000_individual_gpt-4o-mini_individual,Wickham,N,14
47,1000_individual_gpt-4o-mini_individual,Wickham,A,18
47,1000_individual_gpt-4o-mini_individual,Wickham,C,16
47,1000_individual_gpt-4o-mini_individual,Wickham,I,33
47,1000_individual_gpt-4o-mini_individual,Wickham,DN,14
47,1000_individual_gpt-4o-mini_individual,Wickham,DC,33
53,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,N,27
53,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,A,63
53,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,C,31
53,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,I,84
53,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,DN,17
53,1000_individual_gpt-4o-mini_individual,Mrs. Bennet,DC,22
53,1000_individual_gpt-4o-mini_individual,Sir William Lucas,N,1
53,1000_individual_gpt-4o-mini_individual,Sir William Lucas,A,1
53,1000_individual_gpt-4o-mini_individual,Sir William Lucas,C,1
53,1000_individual_gpt-4o-mini_individual,Sir William Lucas,I,5
53,1000_individual_gpt-4o-mini_individual,Sir William Lucas,DN,3
53,1000_individual_gpt-4o-mini_individual,Sir William Lucas,DC,6
53,1000_individual_gpt-4o-mini_individual,Kitty,N,4
53,1000_individual_gpt-4o-mini_individual,Kitty,A,6
53,1000_individual_gpt-4o-mini_individual,Kitty,C,10
53,1000_individual_gpt-4o-mini_individual,Kitty,I,24
53,1000_individual_gpt-4o-mini_individual,Kitty,DN,3
53,1000_individual_gpt-4o-mini_individual,Kitty,DC,5
53,1000_individual_gpt-4o-mini_individual,Mrs. Forster,N,1
53,1000_individual_gpt-4o-mini_individual,Mrs. Forster,A,19
53,1000_individual_gpt-4o-mini_individual,Mrs. Forster,C,3
53,1000_individual_gpt-4o-mini_individual,Mrs. Forster,I,27
53,1000_individual_gpt-4o-mini_individual,Mrs. Forster,DN,3
53,1000_individual_gpt-4o-mini_individual,Mrs. Forster,DC,5
53,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,N,3
53,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,A,13
53,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,C,4
53,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,I,27
53,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,DN,4
53,1000_individual_gpt-4o-mini_individual,Mrs. Gardiner,DC,5
53,1000_individual_gpt-4o-mini_individual,Mr. Bennet,N,12
53,1000_individual_gpt-4o-mini_individual,Mr. Bennet,A,19
53,1000_individual_gpt-4o-mini_individual,Mr. Bennet,C,12
53,1000_individual_gpt-4o-mini_individual,Mr. Bennet,I,25
53,1000_individual_gpt-4o-mini_individual,Mr. Bennet,DN,8
53,1000_individual_gpt-4o-mini_individual,Mr. Bennet,DC,19
53,1000_individual_gpt-4o-mini_individual,Mr. Collins,N,0
53,1000_individual_gpt-4o-mini_individual,Mr. Collins,A,4
53,1000_individual_gpt-4o-mini_individual,Mr. Collins,C,0
53,1000_individual_gpt-4o-mini_individual,Mr. Collins,I,7
53,1000_individual_gpt-4o-mini_individual,Mr. Collins,DN,0
53,1000_individual_gpt-4o-mini_individual,Mr. Collins,DC,2
53,1000_individual_gpt-4o-mini_individual,Wickham,N,6
53,1000_individual_gpt-4o-mini_individual,Wickham,A,10
53,1000_individual_gpt-4o-mini_individual,Wickham,C,2
53,1000_individual_gpt-4o-mini_individual,Wickham,I,8
53,1000_individual_gpt-4o-mini_individual,Wickham,DN,4
53,1000_individual_gpt-4o-mini_individual,Wickham,DC,9
53,1000_individual_gpt-4o-mini_individual,Mr. Hurst,N,0
53,1000_individual_gpt-4o-mini_individual,Mr. Hurst,A,8
53,1000_individual_gpt-4o-mini_individual,Mr. Hurst,C,1
53,1000_individual_gpt-4o-mini_individual,Mr. Hurst,I,13
53,1000_individual_gpt-4o-mini_individual,Mr. Hurst,DN,1
53,1000_individual_gpt-4o-mini_individual,Mr. Hurst,DC,11
53,1000_individual_gpt-4o-mini_individual,Mr. Darcy,N,14
53,1000_individual_gpt-4o-mini_individual,Mr. Darcy,A,30
53,1000_individual_gpt-4o-mini_individual,Mr. Darcy,C,11
53,1000_individual_gpt-4o-mini_individual,Mr. Darcy,I,29
53,1000_individual_gpt-4o-mini_individual,Mr. Darcy,DN,11
53,1000_individual_gpt-4o-mini_individual,Mr. Darcy,DC,19
53,1000_individual_gpt-4o-mini_individual,Elizabeth,N,45
53,1000_individual_gpt-4o-mini_individual,Elizabeth,A,98
53,1000_individual_gpt-4o-mini_individual,Elizabeth,C,39
53,1000_individual_gpt-4o-mini_individual,Elizabeth,I,344
53,1000_individual_gpt-4o-mini_individual,Elizabeth,DN,22
53,1000_individual_gpt-4o-mini_individual,Elizabeth,DC,28
53,1000_individual_gpt-4o-mini_individual,Mr. Bingley,N,20
53,1000_individual_gpt-4o-mini_individual,Mr. Bingley,A,33
53,1000_individual_gpt-4o-mini_individual,Mr. Bingley,C,15
53,1000_individual_gpt-4o-mini_individual,Mr. Bingley,I,32
53,1000_individual_gpt-4o-mini_individual,Mr. Bingley,DN,15
53,1000_individual_gpt-4o-mini_individual,Mr. Bingley,DC,22
53,1000_individual_gpt-4o-mini_individual,Lydia,N,7
53,1000_individual_gpt-4o-mini_individual,Lydia,A,8
53,1000_individual_gpt-4o-mini_individual,Lydia,C,12
53,1000_individual_gpt-4o-mini_individual,Lydia,I,32
53,1000_individual_gpt-4o-mini_individual,Lydia,DN,3
53,1000_individual_gpt-4o-mini_individual,Lydia,DC,7
53,1000_individual_gpt-4o-mini_individual,Miss Bingley,N,0
53,1000_individual_gpt-4o-mini_individual,Miss Bingley,A,17
53,1000_individual_gpt-4o-mini_individual,Miss Bingley,C,4
53,1000_individual_gpt-4o-mini_individual,Miss Bingley,I,25
53,1000_individual_gpt-4o-mini_individual,Miss Bingley,DN,3
53,1000_individual_gpt-4o-mini_individual,Miss Bingley,DC,5
53,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,N,3
53,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,A,8
53,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,C,3
53,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,I,13
53,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,DN,3
53,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,DC,6
53,1000_individual_gpt-4o-mini_individual,Lady Lucas,N,2
53,1000_individual_gpt-4o-mini_individual,Lady Lucas,A,7
53,1000_individual_gpt-4o-mini_individual,Lady Lucas,C,4
53,1000_individual_gpt-4o-mini_individual,Lady Lucas,I,13
53,1000_individual_gpt-4o-mini_individual,Lady Lucas,DN,2
53,1000_individual_gpt-4o-mini_individual,Lady Lucas,DC,7
53,1000_individual_gpt-4o-mini_individual,Mrs. Philips,N,2
53,1000_individual_gpt-4o-mini_individual,Mrs. Philips,A,9
53,1000_individual_gpt-4o-mini_individual,Mrs. Philips,C,7
53,1000_individual_gpt-4o-mini_individual,Mrs. Philips,I,30
53,1000_individual_gpt-4o-mini_individual,Mrs. Philips,DN,4
53,1000_individual_gpt-4o-mini_individual,Mrs. Philips,DC,6
53,1000_individual_gpt-4o-mini_individual,Jane,N,14
53,1000_individual_gpt-4o-mini_individual,Jane,A,29
53,1000_individual_gpt-4o-mini_individual,Jane,C,17
53,1000_individual_gpt-4o-mini_individual,Jane,I,85
53,1000_individual_gpt-4o-mini_individual,Jane,DN,13
53,1000_individual_gpt-4o-mini_individual,Jane,DC,11
53,1000_individual_gpt-4o-mini_individual,Colonel Forster,N,1
53,1000_individual_gpt-4o-mini_individual,Colonel Forster,A,10
53,1000_individual_gpt-4o-mini_individual,Colonel Forster,C,0
53,1000_individual_gpt-4o-mini_individual,Colonel Forster,I,7
53,1000_individual_gpt-4o-mini_individual,Colonel Forster,DN,1
53,1000_individual_gpt-4o-mini_individual,Colonel Forster,DC,6
53,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,N,1
53,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,A,14
53,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,C,5
53,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,I,26
53,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,DN,1
53,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,DC,9
45,1000_individual_gpt-4o-mini_individual,Mr. Bingley,N,12
45,1000_individual_gpt-4o-mini_individual,Mr. Bingley,A,2
45,1000_individual_gpt-4o-mini_individual,Mr. Bingley,C,3
45,1000_individual_gpt-4o-mini_individual,Mr. Bingley,I,8
45,1000_individual_gpt-4o-mini_individual,Mr. Bingley,DN,2
45,1000_individual_gpt-4o-mini_individual,Mr. Bingley,DC,11
45,1000_individual_gpt-4o-mini_individual,Elizabeth,N,32
45,1000_individual_gpt-4o-mini_individual,Elizabeth,A,54
45,1000_individual_gpt-4o-mini_individual,Elizabeth,C,8
45,1000_individual_gpt-4o-mini_individual,Elizabeth,I,159
45,1000_individual_gpt-4o-mini_individual,Elizabeth,DN,14
45,1000_individual_gpt-4o-mini_individual,Elizabeth,DC,24
45,1000_individual_gpt-4o-mini_individual,Miss Darcy,N,8
45,1000_individual_gpt-4o-mini_individual,Miss Darcy,A,13
45,1000_individual_gpt-4o-mini_individual,Miss Darcy,C,3
45,1000_individual_gpt-4o-mini_individual,Miss Darcy,I,14
45,1000_individual_gpt-4o-mini_individual,Miss Darcy,DN,6
45,1000_individual_gpt-4o-mini_individual,Miss Darcy,DC,10
45,1000_individual_gpt-4o-mini_individual,Mrs. Annesley,N,2
45,1000_individual_gpt-4o-mini_individual,Mrs. Annesley,A,13
45,1000_individual_gpt-4o-mini_individual,Mrs. Annesley,C,3
45,1000_individual_gpt-4o-mini_individual,Mrs. Annesley,I,17
45,1000_individual_gpt-4o-mini_individual,Mrs. Annesley,DN,3
45,1000_individual_gpt-4o-mini_individual,Mrs. Annesley,DC,3
45,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,N,5
45,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,A,9
45,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,C,4
45,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,I,18
45,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,DN,4
45,1000_individual_gpt-4o-mini_individual,Mrs. Hurst,DC,9
45,1000_individual_gpt-4o-mini_individual,Miss Bingley,N,21
45,1000_individual_gpt-4o-mini_individual,Miss Bingley,A,27
45,1000_individual_gpt-4o-mini_individual,Miss Bingley,C,8
45,1000_individual_gpt-4o-mini_individual,Miss Bingley,I,40
45,1000_individual_gpt-4o-mini_individual,Miss Bingley,DN,12
45,1000_individual_gpt-4o-mini_individual,Miss Bingley,DC,17
45,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,N,2
45,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,A,4
45,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,C,1
45,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,I,6
45,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,DN,3
45,1000_individual_gpt-4o-mini_individual,Mr. Gardiner,DC,5
45,1000_individual_gpt-4o-mini_individual,Mr. Darcy,N,16
45,1000_individual_gpt-4o-mini_individual,Mr. Darcy,A,21
45,1000_individual_gpt-4o-mini_individual,Mr. Darcy,C,9
45,1000_individual_gpt-4o-mini_individual,Mr. Darcy,I,28
45,1000_individual_gpt-4o-mini_individual,Mr. Darcy,DN,11
45,1000_individual_gpt-4o-mini_individual,Mr. Darcy,DC,21
45,1000_individual_gpt-4o-mini_individual,Wickham,N,2
45,1000_individual_gpt-4o-mini_individual,Wickham,A,1
45,1000_individual_gpt-4o-mini_individual,Wickham,C,1
45,1000_individual_gpt-4o-mini_individual,Wickham,I,8
