chapter,method,character,tag,count
10,chapter_all_gpt-4o-mini_all,Georgiana Reed,DC,1
10,chapter_all_gpt-4o-mini_all,Mrs. Reed,N,3
10,chapter_all_gpt-4o-mini_all,Mrs. Reed,A,0
10,chapter_all_gpt-4o-mini_all,Mrs. Reed,C,0
10,chapter_all_gpt-4o-mini_all,Mrs. Reed,I,1
10,chapter_all_gpt-4o-mini_all,Mrs. Reed,DN,2
10,chapter_all_gpt-4o-mini_all,Mrs. Reed,DC,1
10,chapter_all_gpt-4o-mini_all,Adele,N,0
10,chapter_all_gpt-4o-mini_all,Adele,A,0
10,chapter_all_gpt-4o-mini_all,Adele,C,0
10,chapter_all_gpt-4o-mini_all,Adele,I,0
10,chapter_all_gpt-4o-mini_all,Adele,DN,0
10,chapter_all_gpt-4o-mini_all,Adele,DC,0
10,chapter_all_gpt-4o-mini_all,John Reed,N,2
10,chapter_all_gpt-4o-mini_all,John Reed,A,0
10,chapter_all_gpt-4o-mini_all,John Reed,C,0
10,chapter_all_gpt-4o-mini_all,John Reed,I,1
10,chapter_all_gpt-4o-mini_all,John Reed,DN,1
10,chapter_all_gpt-4o-mini_all,John Reed,DC,1
10,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,N,5
10,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,A,0
10,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,C,0
10,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,I,0
10,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,DN,3
10,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,DC,3
10,chapter_all_gpt-4o-mini_all,Helen Burns,N,0
10,chapter_all_gpt-4o-mini_all,Helen Burns,A,0
10,chapter_all_gpt-4o-mini_all,Helen Burns,C,0
10,chapter_all_gpt-4o-mini_all,Helen Burns,I,0
10,chapter_all_gpt-4o-mini_all,Helen Burns,DN,0
10,chapter_all_gpt-4o-mini_all,Helen Burns,DC,0
38,chapter_all_gpt-4o-mini_all,Mary,N,6
38,chapter_all_gpt-4o-mini_all,Mary,A,3
38,chapter_all_gpt-4o-mini_all,Mary,C,2
38,chapter_all_gpt-4o-mini_all,Mary,I,1
38,chapter_all_gpt-4o-mini_all,Mary,DN,3
38,chapter_all_gpt-4o-mini_all,Mary,DC,2
38,chapter_all_gpt-4o-mini_all,St. John Rivers,N,6
38,chapter_all_gpt-4o-mini_all,St. John Rivers,A,0
38,chapter_all_gpt-4o-mini_all,St. John Rivers,C,1
38,chapter_all_gpt-4o-mini_all,St. John Rivers,I,5
38,chapter_all_gpt-4o-mini_all,St. John Rivers,DN,4
38,chapter_all_gpt-4o-mini_all,St. John Rivers,DC,3
38,chapter_all_gpt-4o-mini_all,Mr. Rochester,N,9
38,chapter_all_gpt-4o-mini_all,Mr. Rochester,A,4
38,chapter_all_gpt-4o-mini_all,Mr. Rochester,C,5
38,chapter_all_gpt-4o-mini_all,Mr. Rochester,I,6
38,chapter_all_gpt-4o-mini_all,Mr. Rochester,DN,5
38,chapter_all_gpt-4o-mini_all,Mr. Rochester,DC,1
38,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,N,0
38,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,A,0
38,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,C,0
38,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,I,0
38,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DN,0
38,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DC,0
38,chapter_all_gpt-4o-mini_all,Diana Rivers,N,3
38,chapter_all_gpt-4o-mini_all,Diana Rivers,A,0
38,chapter_all_gpt-4o-mini_all,Diana Rivers,C,1
38,chapter_all_gpt-4o-mini_all,Diana Rivers,I,0
38,chapter_all_gpt-4o-mini_all,Diana Rivers,DN,2
38,chapter_all_gpt-4o-mini_all,Diana Rivers,DC,1
1,chapter_all_gpt-4o-mini_all,Jane,N,8
1,chapter_all_gpt-4o-mini_all,Jane,A,4
1,chapter_all_gpt-4o-mini_all,Jane,C,2
1,chapter_all_gpt-4o-mini_all,Jane,I,4
1,chapter_all_gpt-4o-mini_all,Jane,DN,4
1,chapter_all_gpt-4o-mini_all,Jane,DC,2
1,chapter_all_gpt-4o-mini_all,Bessie,N,5
1,chapter_all_gpt-4o-mini_all,Bessie,A,0
1,chapter_all_gpt-4o-mini_all,Bessie,C,3
1,chapter_all_gpt-4o-mini_all,Bessie,I,1
1,chapter_all_gpt-4o-mini_all,Bessie,DN,3
1,chapter_all_gpt-4o-mini_all,Bessie,DC,2
1,chapter_all_gpt-4o-mini_all,Abbot,N,0
1,chapter_all_gpt-4o-mini_all,Abbot,A,0
1,chapter_all_gpt-4o-mini_all,Abbot,C,0
1,chapter_all_gpt-4o-mini_all,Abbot,I,0
1,chapter_all_gpt-4o-mini_all,Abbot,DN,0
1,chapter_all_gpt-4o-mini_all,Abbot,DC,0
1,chapter_all_gpt-4o-mini_all,Eliza Reed,N,3
1,chapter_all_gpt-4o-mini_all,Eliza Reed,A,0
1,chapter_all_gpt-4o-mini_all,Eliza Reed,C,1
1,chapter_all_gpt-4o-mini_all,Eliza Reed,I,0
1,chapter_all_gpt-4o-mini_all,Eliza Reed,DN,0
1,chapter_all_gpt-4o-mini_all,Eliza Reed,DC,2
1,chapter_all_gpt-4o-mini_all,Mrs. Reed,N,6
1,chapter_all_gpt-4o-mini_all,Mrs. Reed,A,0
1,chapter_all_gpt-4o-mini_all,Mrs. Reed,C,1
1,chapter_all_gpt-4o-mini_all,Mrs. Reed,I,0
1,chapter_all_gpt-4o-mini_all,Mrs. Reed,DN,0
1,chapter_all_gpt-4o-mini_all,Mrs. Reed,DC,2
1,chapter_all_gpt-4o-mini_all,Georgiana Reed,N,3
1,chapter_all_gpt-4o-mini_all,Georgiana Reed,A,0
1,chapter_all_gpt-4o-mini_all,Georgiana Reed,C,1
1,chapter_all_gpt-4o-mini_all,Georgiana Reed,I,0
1,chapter_all_gpt-4o-mini_all,Georgiana Reed,DN,0
1,chapter_all_gpt-4o-mini_all,Georgiana Reed,DC,2
1,chapter_all_gpt-4o-mini_all,John Reed,N,7
1,chapter_all_gpt-4o-mini_all,John Reed,A,3
1,chapter_all_gpt-4o-mini_all,John Reed,C,2
1,chapter_all_gpt-4o-mini_all,John Reed,I,2
1,chapter_all_gpt-4o-mini_all,John Reed,DN,2
1,chapter_all_gpt-4o-mini_all,John Reed,DC,3
11,chapter_all_gpt-4o-mini_all,Jane,N,13
11,chapter_all_gpt-4o-mini_all,Jane,A,16
11,chapter_all_gpt-4o-mini_all,Jane,C,7
11,chapter_all_gpt-4o-mini_all,Jane,I,5
11,chapter_all_gpt-4o-mini_all,Jane,DN,10
11,chapter_all_gpt-4o-mini_all,Jane,DC,4
11,chapter_all_gpt-4o-mini_all,Mr. Rochester,N,0
11,chapter_all_gpt-4o-mini_all,Mr. Rochester,A,0
11,chapter_all_gpt-4o-mini_all,Mr. Rochester,C,0
11,chapter_all_gpt-4o-mini_all,Mr. Rochester,I,0
11,chapter_all_gpt-4o-mini_all,Mr. Rochester,DN,0
11,chapter_all_gpt-4o-mini_all,Mr. Rochester,DC,0
11,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,N,13
11,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,A,5
11,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,C,3
11,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,I,4
11,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DN,5
11,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DC,8
11,chapter_all_gpt-4o-mini_all,Celine,N,0
11,chapter_all_gpt-4o-mini_all,Celine,A,0
11,chapter_all_gpt-4o-mini_all,Celine,C,0
11,chapter_all_gpt-4o-mini_all,Celine,I,0
11,chapter_all_gpt-4o-mini_all,Celine,DN,0
11,chapter_all_gpt-4o-mini_all,Celine,DC,0
11,chapter_all_gpt-4o-mini_all,Celine Varens,N,2
11,chapter_all_gpt-4o-mini_all,Celine Varens,A,0
11,chapter_all_gpt-4o-mini_all,Celine Varens,C,1
11,chapter_all_gpt-4o-mini_all,Celine Varens,I,1
11,chapter_all_gpt-4o-mini_all,Celine Varens,DN,0
11,chapter_all_gpt-4o-mini_all,Celine Varens,DC,1
11,chapter_all_gpt-4o-mini_all,Grace Poole,N,2
11,chapter_all_gpt-4o-mini_all,Grace Poole,A,0
11,chapter_all_gpt-4o-mini_all,Grace Poole,C,0
11,chapter_all_gpt-4o-mini_all,Grace Poole,I,0
11,chapter_all_gpt-4o-mini_all,Grace Poole,DN,0
11,chapter_all_gpt-4o-mini_all,Grace Poole,DC,2
13,chapter_all_gpt-4o-mini_all,Mary,N,0
13,chapter_all_gpt-4o-mini_all,Mary,A,0
13,chapter_all_gpt-4o-mini_all,Mary,C,0
13,chapter_all_gpt-4o-mini_all,Mary,I,0
13,chapter_all_gpt-4o-mini_all,Mary,DN,0
13,chapter_all_gpt-4o-mini_all,Mary,DC,0
13,chapter_all_gpt-4o-mini_all,St. John Rivers,N,0
13,chapter_all_gpt-4o-mini_all,St. John Rivers,A,0
13,chapter_all_gpt-4o-mini_all,St. John Rivers,C,0
13,chapter_all_gpt-4o-mini_all,St. John Rivers,I,0
13,chapter_all_gpt-4o-mini_all,St. John Rivers,DN,0
13,chapter_all_gpt-4o-mini_all,St. John Rivers,DC,0
13,chapter_all_gpt-4o-mini_all,Mr. Rochester,N,14
13,chapter_all_gpt-4o-mini_all,Mr. Rochester,A,7
13,chapter_all_gpt-4o-mini_all,Mr. Rochester,C,5
13,chapter_all_gpt-4o-mini_all,Mr. Rochester,I,12
13,chapter_all_gpt-4o-mini_all,Mr. Rochester,DN,12
13,chapter_all_gpt-4o-mini_all,Mr. Rochester,DC,8
13,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,N,8
13,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,A,2
13,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,C,3
13,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,I,1
13,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DN,6
13,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DC,5
13,chapter_all_gpt-4o-mini_all,Mary Rivers,N,0
13,chapter_all_gpt-4o-mini_all,Mary Rivers,A,0
13,chapter_all_gpt-4o-mini_all,Mary Rivers,C,0
13,chapter_all_gpt-4o-mini_all,Mary Rivers,I,0
13,chapter_all_gpt-4o-mini_all,Mary Rivers,DN,0
13,chapter_all_gpt-4o-mini_all,Mary Rivers,DC,0
13,chapter_all_gpt-4o-mini_all,Celine,N,0
13,chapter_all_gpt-4o-mini_all,Celine,A,0
13,chapter_all_gpt-4o-mini_all,Celine,C,0
13,chapter_all_gpt-4o-mini_all,Celine,I,0
13,chapter_all_gpt-4o-mini_all,Celine,DN,0
13,chapter_all_gpt-4o-mini_all,Celine,DC,0
13,chapter_all_gpt-4o-mini_all,Miss Temple,N,0
13,chapter_all_gpt-4o-mini_all,Miss Temple,A,0
13,chapter_all_gpt-4o-mini_all,Miss Temple,C,0
13,chapter_all_gpt-4o-mini_all,Miss Temple,I,0
13,chapter_all_gpt-4o-mini_all,Miss Temple,DN,0
13,chapter_all_gpt-4o-mini_all,Miss Temple,DC,0
13,chapter_all_gpt-4o-mini_all,Diana Rivers,N,0
13,chapter_all_gpt-4o-mini_all,Diana Rivers,A,0
13,chapter_all_gpt-4o-mini_all,Diana Rivers,C,0
13,chapter_all_gpt-4o-mini_all,Diana Rivers,I,0
13,chapter_all_gpt-4o-mini_all,Diana Rivers,DN,0
13,chapter_all_gpt-4o-mini_all,Diana Rivers,DC,0
13,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,N,4
13,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,A,0
13,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,C,0
13,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,I,1
13,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,DN,1
13,chapter_all_gpt-4o-mini_all,Mr. Brocklehurst,DC,1
13,chapter_all_gpt-4o-mini_all,Celine Varens,N,0
13,chapter_all_gpt-4o-mini_all,Celine Varens,A,0
13,chapter_all_gpt-4o-mini_all,Celine Varens,C,0
13,chapter_all_gpt-4o-mini_all,Celine Varens,I,0
13,chapter_all_gpt-4o-mini_all,Celine Varens,DN,0
13,chapter_all_gpt-4o-mini_all,Celine Varens,DC,0
13,chapter_all_gpt-4o-mini_all,Bertha Mason,N,0
13,chapter_all_gpt-4o-mini_all,Bertha Mason,A,0
13,chapter_all_gpt-4o-mini_all,Bertha Mason,C,0
13,chapter_all_gpt-4o-mini_all,Bertha Mason,I,0
13,chapter_all_gpt-4o-mini_all,Bertha Mason,DN,0
13,chapter_all_gpt-4o-mini_all,Bertha Mason,DC,0
2,chapter_all_gpt-4o-mini_all,Jane,N,0
2,chapter_all_gpt-4o-mini_all,Jane,A,0
2,chapter_all_gpt-4o-mini_all,Jane,C,0
2,chapter_all_gpt-4o-mini_all,Jane,I,0
2,chapter_all_gpt-4o-mini_all,Jane,DN,0
2,chapter_all_gpt-4o-mini_all,Jane,DC,0
2,chapter_all_gpt-4o-mini_all,Bessie,N,6
2,chapter_all_gpt-4o-mini_all,Bessie,A,3
2,chapter_all_gpt-4o-mini_all,Bessie,C,4
2,chapter_all_gpt-4o-mini_all,Bessie,I,1
2,chapter_all_gpt-4o-mini_all,Bessie,DN,5
2,chapter_all_gpt-4o-mini_all,Bessie,DC,3
2,chapter_all_gpt-4o-mini_all,Abbot,N,0
2,chapter_all_gpt-4o-mini_all,Abbot,A,0
2,chapter_all_gpt-4o-mini_all,Abbot,C,0
2,chapter_all_gpt-4o-mini_all,Abbot,I,0
2,chapter_all_gpt-4o-mini_all,Abbot,DN,0
2,chapter_all_gpt-4o-mini_all,Abbot,DC,0
2,chapter_all_gpt-4o-mini_all,Eliza Reed,N,0
2,chapter_all_gpt-4o-mini_all,Eliza Reed,A,0
2,chapter_all_gpt-4o-mini_all,Eliza Reed,C,0
2,chapter_all_gpt-4o-mini_all,Eliza Reed,I,0
2,chapter_all_gpt-4o-mini_all,Eliza Reed,DN,0
2,chapter_all_gpt-4o-mini_all,Eliza Reed,DC,0
2,chapter_all_gpt-4o-mini_all,Mrs. Reed,N,5
2,chapter_all_gpt-4o-mini_all,Mrs. Reed,A,0
2,chapter_all_gpt-4o-mini_all,Mrs. Reed,C,3
2,chapter_all_gpt-4o-mini_all,Mrs. Reed,I,1
2,chapter_all_gpt-4o-mini_all,Mrs. Reed,DN,3
2,chapter_all_gpt-4o-mini_all,Mrs. Reed,DC,3
2,chapter_all_gpt-4o-mini_all,Georgiana Reed,N,0
2,chapter_all_gpt-4o-mini_all,Georgiana Reed,A,0
2,chapter_all_gpt-4o-mini_all,Georgiana Reed,C,0
2,chapter_all_gpt-4o-mini_all,Georgiana Reed,I,0
2,chapter_all_gpt-4o-mini_all,Georgiana Reed,DN,0
2,chapter_all_gpt-4o-mini_all,Georgiana Reed,DC,0
2,chapter_all_gpt-4o-mini_all,John Reed,N,5
2,chapter_all_gpt-4o-mini_all,John Reed,A,1
2,chapter_all_gpt-4o-mini_all,John Reed,C,0
2,chapter_all_gpt-4o-mini_all,John Reed,I,0
2,chapter_all_gpt-4o-mini_all,John Reed,DN,3
2,chapter_all_gpt-4o-mini_all,John Reed,DC,1
2,chapter_all_gpt-4o-mini_all,Mr. Reed,N,2
2,chapter_all_gpt-4o-mini_all,Mr. Reed,A,0
2,chapter_all_gpt-4o-mini_all,Mr. Reed,C,0
2,chapter_all_gpt-4o-mini_all,Mr. Reed,I,0
2,chapter_all_gpt-4o-mini_all,Mr. Reed,DN,2
2,chapter_all_gpt-4o-mini_all,Mr. Reed,DC,0
3,chapter_all_gpt-4o-mini_all,Jane,N,17
3,chapter_all_gpt-4o-mini_all,Jane,A,1
3,chapter_all_gpt-4o-mini_all,Jane,C,10
3,chapter_all_gpt-4o-mini_all,Jane,I,14
3,chapter_all_gpt-4o-mini_all,Jane,DN,5
3,chapter_all_gpt-4o-mini_all,Jane,DC,5
3,chapter_all_gpt-4o-mini_all,Bessie,N,11
3,chapter_all_gpt-4o-mini_all,Bessie,A,8
3,chapter_all_gpt-4o-mini_all,Bessie,C,4
3,chapter_all_gpt-4o-mini_all,Bessie,I,4
3,chapter_all_gpt-4o-mini_all,Bessie,DN,2
3,chapter_all_gpt-4o-mini_all,Bessie,DC,4
3,chapter_all_gpt-4o-mini_all,Abbot,N,6
3,chapter_all_gpt-4o-mini_all,Abbot,A,0
3,chapter_all_gpt-4o-mini_all,Abbot,C,2
3,chapter_all_gpt-4o-mini_all,Abbot,I,0
3,chapter_all_gpt-4o-mini_all,Abbot,DN,1
3,chapter_all_gpt-4o-mini_all,Abbot,DC,1
3,chapter_all_gpt-4o-mini_all,Mrs. Reed,N,4
3,chapter_all_gpt-4o-mini_all,Mrs. Reed,A,0
3,chapter_all_gpt-4o-mini_all,Mrs. Reed,C,1
3,chapter_all_gpt-4o-mini_all,Mrs. Reed,I,1
3,chapter_all_gpt-4o-mini_all,Mrs. Reed,DN,3
3,chapter_all_gpt-4o-mini_all,Mrs. Reed,DC,1
3,chapter_all_gpt-4o-mini_all,John Reed,N,4
3,chapter_all_gpt-4o-mini_all,John Reed,A,0
3,chapter_all_gpt-4o-mini_all,John Reed,C,0
3,chapter_all_gpt-4o-mini_all,John Reed,I,0
3,chapter_all_gpt-4o-mini_all,John Reed,DN,0
3,chapter_all_gpt-4o-mini_all,John Reed,DC,2
3,chapter_all_gpt-4o-mini_all,Mr. Reed,N,2
3,chapter_all_gpt-4o-mini_all,Mr. Reed,A,0
3,chapter_all_gpt-4o-mini_all,Mr. Reed,C,1
3,chapter_all_gpt-4o-mini_all,Mr. Reed,I,1
3,chapter_all_gpt-4o-mini_all,Mr. Reed,DN,0
3,chapter_all_gpt-4o-mini_all,Mr. Reed,DC,1
12,chapter_all_gpt-4o-mini_all,Pilot (dog),N,0
12,chapter_all_gpt-4o-mini_all,Pilot (dog),A,0
12,chapter_all_gpt-4o-mini_all,Pilot (dog),C,0
12,chapter_all_gpt-4o-mini_all,Pilot (dog),I,0
12,chapter_all_gpt-4o-mini_all,Pilot (dog),DN,0
12,chapter_all_gpt-4o-mini_all,Pilot (dog),DC,0
12,chapter_all_gpt-4o-mini_all,Mr. Rochester,N,4
12,chapter_all_gpt-4o-mini_all,Mr. Rochester,A,1
12,chapter_all_gpt-4o-mini_all,Mr. Rochester,C,1
12,chapter_all_gpt-4o-mini_all,Mr. Rochester,I,0
12,chapter_all_gpt-4o-mini_all,Mr. Rochester,DN,1
12,chapter_all_gpt-4o-mini_all,Mr. Rochester,DC,2
12,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,N,6
12,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,A,3
12,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,C,1
12,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,I,3
12,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DN,4
12,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DC,5
12,chapter_all_gpt-4o-mini_all,Grace Poole,N,3
12,chapter_all_gpt-4o-mini_all,Grace Poole,A,2
12,chapter_all_gpt-4o-mini_all,Grace Poole,C,0
12,chapter_all_gpt-4o-mini_all,Grace Poole,I,0
12,chapter_all_gpt-4o-mini_all,Grace Poole,DN,3
12,chapter_all_gpt-4o-mini_all,Grace Poole,DC,1
16,chapter_all_gpt-4o-mini_all,Jane,N,0
16,chapter_all_gpt-4o-mini_all,Jane,A,0
16,chapter_all_gpt-4o-mini_all,Jane,C,0
16,chapter_all_gpt-4o-mini_all,Jane,I,0
16,chapter_all_gpt-4o-mini_all,Jane,DN,0
16,chapter_all_gpt-4o-mini_all,Jane,DC,0
16,chapter_all_gpt-4o-mini_all,Mary,N,0
16,chapter_all_gpt-4o-mini_all,Mary,A,0
16,chapter_all_gpt-4o-mini_all,Mary,C,0
16,chapter_all_gpt-4o-mini_all,Mary,I,0
16,chapter_all_gpt-4o-mini_all,Mary,DN,0
16,chapter_all_gpt-4o-mini_all,Mary,DC,0
16,chapter_all_gpt-4o-mini_all,Mr. Rochester,N,10
16,chapter_all_gpt-4o-mini_all,Mr. Rochester,A,5
16,chapter_all_gpt-4o-mini_all,Mr. Rochester,C,3
16,chapter_all_gpt-4o-mini_all,Mr. Rochester,I,9
16,chapter_all_gpt-4o-mini_all,Mr. Rochester,DN,4
16,chapter_all_gpt-4o-mini_all,Mr. Rochester,DC,6
16,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,N,6
16,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,A,2
16,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,C,3
16,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,I,2
16,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DN,3
16,chapter_all_gpt-4o-mini_all,Mrs. Fairfax,DC,2
16,chapter_all_gpt-4o-mini_all,Sir George Lynn,N,0
16,chapter_all_gpt-4o-mini_all,Sir George Lynn,A,0
16,chapter_all_gpt-4o-mini_all,Sir George Lynn,C,0
16,chapter_all_gpt-4o-mini_all,Sir George Lynn,I,0
16,chapter_all_gpt-4o-mini_all,Sir George Lynn,DN,0
16,chapter_all_gpt-4o-mini_all,Sir George Lynn,DC,0
16,chapter_all_gpt-4o-mini_all,Mrs. Eshton,N,0
16,chapter_all_gpt-4o-mini_all,Mrs. Eshton,A,0
16,chapter_all_gpt-4o-mini_all,Mrs. Eshton,C,0
16,chapter_all_gpt-4o-mini_all,Mrs. Eshton,I,0
16,chapter_all_gpt-4o-mini_all,Mrs. Eshton,DN,0
16,chapter_all_gpt-4o-mini_all,Mrs. Eshton,DC,0
16,chapter_all_gpt-4o-mini_all,Blanche Ingram,N,4
16,chapter_all_gpt-4o-mini_all,Blanche Ingram,A,0
16,chapter_all_gpt-4o-mini_all,Blanche Ingram,C,3
16,chapter_all_gpt-4o-mini_all,Blanche Ingram,I,0
16,chapter_all_gpt-4o-mini_all,Blanche Ingram,DN,0
16,chapter_all_gpt-4o-mini_all,Blanche Ingram,DC,1
16,chapter_all_gpt-4o-mini_all,Lord Ingram,N,0
16,chapter_all_gpt-4o-mini_all,Lord Ingram,A,0
16,chapter_all_gpt-4o-mini_all,Lord Ingram,C,0
16,chapter_all_gpt-4o-mini_all,Lord Ingram,I,0
16,chapter_all_gpt-4o-mini_all,Lord Ingram,DN,0
16,chapter_all_gpt-4o-mini_all,Lord Ingram,DC,0
16,chapter_all_gpt-4o-mini_all,Colonel Dent,N,0
16,chapter_all_gpt-4o-mini_all,Colonel Dent,A,0
16,chapter_all_gpt-4o-mini_all,Colonel Dent,C,0
16,chapter_all_gpt-4o-mini_all,Colonel Dent,I,0
16,chapter_all_gpt-4o-mini_all,Colonel Dent,DN,0
16,chapter_all_gpt-4o-mini_all,Colonel Dent,DC,0
16,chapter_all_gpt-4o-mini_all,Mary Ingram,N,0
16,chapter_all_gpt-4o-mini_all,Mary Ingram,A,0
16,chapter_all_gpt-4o-mini_all,Mary Ingram,C,0
16,chapter_all_gpt-4o-mini_all,Mary Ingram,I,0
16,chapter_all_gpt-4o-mini_all,Mary Ingram,DN,0
16,chapter_all_gpt-4o-mini_all,Mary Ingram,DC,0
16,chapter_all_gpt-4o-mini_all,Mr. Mason,N,0
16,chapter_all_gpt-4o-mini_all,Mr. Mason,A,0
16,chapter_all_gpt-4o-mini_all,Mr. Mason,C,0
16,chapter_all_gpt-4o-mini_all,Mr. Mason,I,0
16,chapter_all_gpt-4o-mini_all,Mr. Mason,DN,0
16,chapter_all_gpt-4o-mini_all,Mr. Mason,DC,0
16,chapter_all_gpt-4o-mini_all,Grace Poole,N,7
16,chapter_all_gpt-4o-mini_all,Grace Poole,A,6
16,chapter_all_gpt-4o-mini_all,Grace Poole,C,2
16,chapter_all_gpt-4o-mini_all,Grace Poole,I,6
16,chapter_all_gpt-4o-mini_all,Grace Poole,DN,3
16,chapter_all_gpt-4o-mini_all,Grace Poole,DC,6
7,chapter_all_gpt-4o-mini_all,Jane,N,7
7,chapter_all_gpt-4o-mini_all,Jane,A,23
7,chapter_all_gpt-4o-mini_all,Jane,C,1
7,chapter_all_gpt-4o-mini_all,Jane,I,4
7,chapter_all_gpt-4o-mini_all,Jane,DN,7
7,chapter_all_gpt-4o-mini_all,Jane,DC,6
7,chapter_all_gpt-4o-mini_all,Miss Smith,N,2
7,chapter_all_gpt-4o-mini_all,Miss Smith,A,0
7,chapter_all_gpt-4o-mini_all,Miss Smith,C,1
7,chapter_all_gpt-4o-mini_all,Miss Smith,I,0
7,chapter_all_gpt-4o-mini_all,Miss Smith,DN,0
7,chapter_all_gpt-4o-mini_all,Miss Smith,DC,1
7,chapter_all_gpt-4o-mini_all,Catherine Johnstone,N,1
7,chapter_all_gpt-4o-mini_all,Catherine Johnstone,A,0
7,chapter_all_gpt-4o-mini_all,Catherine Johnstone,C,0
7,chapter_all_gpt-4o-mini_all,Catherine Johnstone,I,0
7,chapter_all_gpt-4o-mini_all,Catherine Johnstone,DN,0
7,chapter_all_gpt-4o-mini_all,Catherine Johnstone,DC,1
7,chapter_all_gpt-4o-mini_all,Agnes Johnstone,N,1
7,chapter_all_gpt-4o-mini_all,Agnes Johnstone,A,0
7,chapter_all_gpt-4o-mini_all,Agnes Johnstone,C,0
