chapter,method,character,tag,count
10,1000_all_gpt-4o-mini_individual,Mary Rivers,DC,0
10,1000_all_gpt-4o-mini_individual,Bessie,N,19
10,1000_all_gpt-4o-mini_individual,Bessie,A,24
10,1000_all_gpt-4o-mini_individual,Bessie,C,20
10,1000_all_gpt-4o-mini_individual,Bessie,I,18
10,1000_all_gpt-4o-mini_individual,Bessie,DN,7
10,1000_all_gpt-4o-mini_individual,Bessie,DC,10
10,1000_all_gpt-4o-mini_individual,Miss Temple,N,9
10,1000_all_gpt-4o-mini_individual,Miss Temple,A,8
10,1000_all_gpt-4o-mini_individual,Miss Temple,C,4
10,1000_all_gpt-4o-mini_individual,Miss Temple,I,0
10,1000_all_gpt-4o-mini_individual,Miss Temple,DN,4
10,1000_all_gpt-4o-mini_individual,Miss Temple,DC,6
10,1000_all_gpt-4o-mini_individual,Diana Rivers,N,0
10,1000_all_gpt-4o-mini_individual,Diana Rivers,A,0
10,1000_all_gpt-4o-mini_individual,Diana Rivers,C,0
10,1000_all_gpt-4o-mini_individual,Diana Rivers,I,0
10,1000_all_gpt-4o-mini_individual,Diana Rivers,DN,0
10,1000_all_gpt-4o-mini_individual,Diana Rivers,DC,0
10,1000_all_gpt-4o-mini_individual,Georgiana Reed,N,5
10,1000_all_gpt-4o-mini_individual,Georgiana Reed,A,3
10,1000_all_gpt-4o-mini_individual,Georgiana Reed,C,3
10,1000_all_gpt-4o-mini_individual,Georgiana Reed,I,2
10,1000_all_gpt-4o-mini_individual,Georgiana Reed,DN,2
10,1000_all_gpt-4o-mini_individual,Georgiana Reed,DC,4
10,1000_all_gpt-4o-mini_individual,Mrs. Reed,N,6
10,1000_all_gpt-4o-mini_individual,Mrs. Reed,A,6
10,1000_all_gpt-4o-mini_individual,Mrs. Reed,C,5
10,1000_all_gpt-4o-mini_individual,Mrs. Reed,I,3
10,1000_all_gpt-4o-mini_individual,Mrs. Reed,DN,4
10,1000_all_gpt-4o-mini_individual,Mrs. Reed,DC,8
10,1000_all_gpt-4o-mini_individual,Adele,N,0
10,1000_all_gpt-4o-mini_individual,Adele,A,0
10,1000_all_gpt-4o-mini_individual,Adele,C,0
10,1000_all_gpt-4o-mini_individual,Adele,I,0
10,1000_all_gpt-4o-mini_individual,Adele,DN,0
10,1000_all_gpt-4o-mini_individual,Adele,DC,0
10,1000_all_gpt-4o-mini_individual,John Reed,N,4
10,1000_all_gpt-4o-mini_individual,John Reed,A,2
10,1000_all_gpt-4o-mini_individual,John Reed,C,3
10,1000_all_gpt-4o-mini_individual,John Reed,I,1
10,1000_all_gpt-4o-mini_individual,John Reed,DN,1
10,1000_all_gpt-4o-mini_individual,John Reed,DC,5
10,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,N,6
10,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,A,10
10,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,C,5
10,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,I,3
10,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,DN,5
10,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,DC,7
10,1000_all_gpt-4o-mini_individual,Mr. Reed,N,0
10,1000_all_gpt-4o-mini_individual,Mr. Reed,A,1
10,1000_all_gpt-4o-mini_individual,Mr. Reed,C,0
10,1000_all_gpt-4o-mini_individual,Mr. Reed,I,0
10,1000_all_gpt-4o-mini_individual,Mr. Reed,DN,0
10,1000_all_gpt-4o-mini_individual,Mr. Reed,DC,0
10,1000_all_gpt-4o-mini_individual,Helen Burns,N,0
10,1000_all_gpt-4o-mini_individual,Helen Burns,A,0
10,1000_all_gpt-4o-mini_individual,Helen Burns,C,0
10,1000_all_gpt-4o-mini_individual,Helen Burns,I,0
10,1000_all_gpt-4o-mini_individual,Helen Burns,DN,0
10,1000_all_gpt-4o-mini_individual,Helen Burns,DC,2
10,1000_all_gpt-4o-mini_individual,Bertha Mason,N,0
10,1000_all_gpt-4o-mini_individual,Bertha Mason,A,0
10,1000_all_gpt-4o-mini_individual,Bertha Mason,C,0
10,1000_all_gpt-4o-mini_individual,Bertha Mason,I,0
10,1000_all_gpt-4o-mini_individual,Bertha Mason,DN,0
10,1000_all_gpt-4o-mini_individual,Bertha Mason,DC,0
38,1000_all_gpt-4o-mini_individual,Mary,N,8
38,1000_all_gpt-4o-mini_individual,Mary,A,6
38,1000_all_gpt-4o-mini_individual,Mary,C,4
38,1000_all_gpt-4o-mini_individual,Mary,I,7
38,1000_all_gpt-4o-mini_individual,Mary,DN,4
38,1000_all_gpt-4o-mini_individual,Mary,DC,4
38,1000_all_gpt-4o-mini_individual,St. John Rivers,N,7
38,1000_all_gpt-4o-mini_individual,St. John Rivers,A,12
38,1000_all_gpt-4o-mini_individual,St. John Rivers,C,3
38,1000_all_gpt-4o-mini_individual,St. John Rivers,I,3
38,1000_all_gpt-4o-mini_individual,St. John Rivers,DN,3
38,1000_all_gpt-4o-mini_individual,St. John Rivers,DC,4
38,1000_all_gpt-4o-mini_individual,Mr. Rochester,N,17
38,1000_all_gpt-4o-mini_individual,Mr. Rochester,A,22
38,1000_all_gpt-4o-mini_individual,Mr. Rochester,C,10
38,1000_all_gpt-4o-mini_individual,Mr. Rochester,I,15
38,1000_all_gpt-4o-mini_individual,Mr. Rochester,DN,9
38,1000_all_gpt-4o-mini_individual,Mr. Rochester,DC,10
38,1000_all_gpt-4o-mini_individual,Mrs. Rivers,N,0
38,1000_all_gpt-4o-mini_individual,Mrs. Rivers,A,0
38,1000_all_gpt-4o-mini_individual,Mrs. Rivers,C,0
38,1000_all_gpt-4o-mini_individual,Mrs. Rivers,I,0
38,1000_all_gpt-4o-mini_individual,Mrs. Rivers,DN,1
38,1000_all_gpt-4o-mini_individual,Mrs. Rivers,DC,1
38,1000_all_gpt-4o-mini_individual,Miss Temple,N,0
38,1000_all_gpt-4o-mini_individual,Miss Temple,A,0
38,1000_all_gpt-4o-mini_individual,Miss Temple,C,0
38,1000_all_gpt-4o-mini_individual,Miss Temple,I,0
38,1000_all_gpt-4o-mini_individual,Miss Temple,DN,1
38,1000_all_gpt-4o-mini_individual,Miss Temple,DC,1
38,1000_all_gpt-4o-mini_individual,Diana Rivers,N,2
38,1000_all_gpt-4o-mini_individual,Diana Rivers,A,5
38,1000_all_gpt-4o-mini_individual,Diana Rivers,C,2
38,1000_all_gpt-4o-mini_individual,Diana Rivers,I,4
38,1000_all_gpt-4o-mini_individual,Diana Rivers,DN,4
38,1000_all_gpt-4o-mini_individual,Diana Rivers,DC,3
38,1000_all_gpt-4o-mini_individual,Mr. Wharton,N,1
38,1000_all_gpt-4o-mini_individual,Mr. Wharton,A,2
38,1000_all_gpt-4o-mini_individual,Mr. Wharton,C,1
38,1000_all_gpt-4o-mini_individual,Mr. Wharton,I,1
38,1000_all_gpt-4o-mini_individual,Mr. Wharton,DN,2
38,1000_all_gpt-4o-mini_individual,Mr. Wharton,DC,1
38,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,N,0
38,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,A,0
38,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,C,0
38,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,I,0
38,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,DN,1
38,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,DC,0
38,1000_all_gpt-4o-mini_individual,Helen Burns,N,0
38,1000_all_gpt-4o-mini_individual,Helen Burns,A,0
38,1000_all_gpt-4o-mini_individual,Helen Burns,C,0
38,1000_all_gpt-4o-mini_individual,Helen Burns,I,0
38,1000_all_gpt-4o-mini_individual,Helen Burns,DN,1
38,1000_all_gpt-4o-mini_individual,Helen Burns,DC,0
38,1000_all_gpt-4o-mini_individual,Bertha Mason,N,0
38,1000_all_gpt-4o-mini_individual,Bertha Mason,A,0
38,1000_all_gpt-4o-mini_individual,Bertha Mason,C,0
38,1000_all_gpt-4o-mini_individual,Bertha Mason,I,1
38,1000_all_gpt-4o-mini_individual,Bertha Mason,DN,1
38,1000_all_gpt-4o-mini_individual,Bertha Mason,DC,0
1,1000_all_gpt-4o-mini_individual,Jane,N,3
1,1000_all_gpt-4o-mini_individual,Jane,A,20
1,1000_all_gpt-4o-mini_individual,Jane,C,4
1,1000_all_gpt-4o-mini_individual,Jane,I,40
1,1000_all_gpt-4o-mini_individual,Jane,DN,4
1,1000_all_gpt-4o-mini_individual,Jane,DC,2
1,1000_all_gpt-4o-mini_individual,Bessie,N,5
1,1000_all_gpt-4o-mini_individual,Bessie,A,9
1,1000_all_gpt-4o-mini_individual,Bessie,C,4
1,1000_all_gpt-4o-mini_individual,Bessie,I,5
1,1000_all_gpt-4o-mini_individual,Bessie,DN,6
1,1000_all_gpt-4o-mini_individual,Bessie,DC,4
1,1000_all_gpt-4o-mini_individual,Abbot,N,1
1,1000_all_gpt-4o-mini_individual,Abbot,A,1
1,1000_all_gpt-4o-mini_individual,Abbot,C,1
1,1000_all_gpt-4o-mini_individual,Abbot,I,1
1,1000_all_gpt-4o-mini_individual,Abbot,DN,1
1,1000_all_gpt-4o-mini_individual,Abbot,DC,1
1,1000_all_gpt-4o-mini_individual,Eliza Reed,N,6
1,1000_all_gpt-4o-mini_individual,Eliza Reed,A,6
1,1000_all_gpt-4o-mini_individual,Eliza Reed,C,4
1,1000_all_gpt-4o-mini_individual,Eliza Reed,I,6
1,1000_all_gpt-4o-mini_individual,Eliza Reed,DN,5
1,1000_all_gpt-4o-mini_individual,Eliza Reed,DC,5
1,1000_all_gpt-4o-mini_individual,Mrs. Reed,N,8
1,1000_all_gpt-4o-mini_individual,Mrs. Reed,A,6
1,1000_all_gpt-4o-mini_individual,Mrs. Reed,C,4
1,1000_all_gpt-4o-mini_individual,Mrs. Reed,I,4
1,1000_all_gpt-4o-mini_individual,Mrs. Reed,DN,5
1,1000_all_gpt-4o-mini_individual,Mrs. Reed,DC,7
1,1000_all_gpt-4o-mini_individual,Georgiana Reed,N,5
1,1000_all_gpt-4o-mini_individual,Georgiana Reed,A,5
1,1000_all_gpt-4o-mini_individual,Georgiana Reed,C,4
1,1000_all_gpt-4o-mini_individual,Georgiana Reed,I,4
1,1000_all_gpt-4o-mini_individual,Georgiana Reed,DN,3
1,1000_all_gpt-4o-mini_individual,Georgiana Reed,DC,3
1,1000_all_gpt-4o-mini_individual,John Reed,N,28
1,1000_all_gpt-4o-mini_individual,John Reed,A,28
1,1000_all_gpt-4o-mini_individual,John Reed,C,11
1,1000_all_gpt-4o-mini_individual,John Reed,I,13
1,1000_all_gpt-4o-mini_individual,John Reed,DN,12
1,1000_all_gpt-4o-mini_individual,John Reed,DC,17
1,1000_all_gpt-4o-mini_individual,Mr. Reed,N,1
1,1000_all_gpt-4o-mini_individual,Mr. Reed,A,0
1,1000_all_gpt-4o-mini_individual,Mr. Reed,C,0
1,1000_all_gpt-4o-mini_individual,Mr. Reed,I,0
1,1000_all_gpt-4o-mini_individual,Mr. Reed,DN,0
1,1000_all_gpt-4o-mini_individual,Mr. Reed,DC,0
11,1000_all_gpt-4o-mini_individual,Jane,N,7
11,1000_all_gpt-4o-mini_individual,Jane,A,91
11,1000_all_gpt-4o-mini_individual,Jane,C,14
11,1000_all_gpt-4o-mini_individual,Jane,I,124
11,1000_all_gpt-4o-mini_individual,Jane,DN,7
11,1000_all_gpt-4o-mini_individual,Jane,DC,7
11,1000_all_gpt-4o-mini_individual,Mr. Rochester,N,30
11,1000_all_gpt-4o-mini_individual,Mr. Rochester,A,30
11,1000_all_gpt-4o-mini_individual,Mr. Rochester,C,18
11,1000_all_gpt-4o-mini_individual,Mr. Rochester,I,17
11,1000_all_gpt-4o-mini_individual,Mr. Rochester,DN,19
11,1000_all_gpt-4o-mini_individual,Mr. Rochester,DC,28
11,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,N,51
11,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,A,73
11,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,C,38
11,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,I,27
11,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,DN,32
11,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,DC,39
11,1000_all_gpt-4o-mini_individual,Celine,N,3
11,1000_all_gpt-4o-mini_individual,Celine,A,0
11,1000_all_gpt-4o-mini_individual,Celine,C,2
11,1000_all_gpt-4o-mini_individual,Celine,I,0
11,1000_all_gpt-4o-mini_individual,Celine,DN,2
11,1000_all_gpt-4o-mini_individual,Celine,DC,4
11,1000_all_gpt-4o-mini_individual,Celine Varens,N,8
11,1000_all_gpt-4o-mini_individual,Celine Varens,A,2
11,1000_all_gpt-4o-mini_individual,Celine Varens,C,2
11,1000_all_gpt-4o-mini_individual,Celine Varens,I,1
11,1000_all_gpt-4o-mini_individual,Celine Varens,DN,6
11,1000_all_gpt-4o-mini_individual,Celine Varens,DC,8
11,1000_all_gpt-4o-mini_individual,Grace Poole,N,5
11,1000_all_gpt-4o-mini_individual,Grace Poole,A,5
11,1000_all_gpt-4o-mini_individual,Grace Poole,C,2
11,1000_all_gpt-4o-mini_individual,Grace Poole,I,0
11,1000_all_gpt-4o-mini_individual,Grace Poole,DN,3
11,1000_all_gpt-4o-mini_individual,Grace Poole,DC,3
13,1000_all_gpt-4o-mini_individual,Jane,N,8
13,1000_all_gpt-4o-mini_individual,Jane,A,42
13,1000_all_gpt-4o-mini_individual,Jane,C,35
13,1000_all_gpt-4o-mini_individual,Jane,I,87
13,1000_all_gpt-4o-mini_individual,Jane,DN,8
13,1000_all_gpt-4o-mini_individual,Jane,DC,4
13,1000_all_gpt-4o-mini_individual,Mr. Rochester,N,50
13,1000_all_gpt-4o-mini_individual,Mr. Rochester,A,59
13,1000_all_gpt-4o-mini_individual,Mr. Rochester,C,52
13,1000_all_gpt-4o-mini_individual,Mr. Rochester,I,33
13,1000_all_gpt-4o-mini_individual,Mr. Rochester,DN,35
13,1000_all_gpt-4o-mini_individual,Mr. Rochester,DC,35
13,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,N,32
13,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,A,28
13,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,C,20
13,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,I,16
13,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,DN,18
13,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,DC,20
13,1000_all_gpt-4o-mini_individual,Rowland Rochester,N,1
13,1000_all_gpt-4o-mini_individual,Rowland Rochester,A,0
13,1000_all_gpt-4o-mini_individual,Rowland Rochester,C,0
13,1000_all_gpt-4o-mini_individual,Rowland Rochester,I,0
13,1000_all_gpt-4o-mini_individual,Rowland Rochester,DN,3
13,1000_all_gpt-4o-mini_individual,Rowland Rochester,DC,5
13,1000_all_gpt-4o-mini_individual,Mr. Rowland Rochester,N,3
13,1000_all_gpt-4o-mini_individual,Mr. Rowland Rochester,A,5
13,1000_all_gpt-4o-mini_individual,Mr. Rowland Rochester,C,3
13,1000_all_gpt-4o-mini_individual,Mr. Rowland Rochester,I,3
13,1000_all_gpt-4o-mini_individual,Mr. Rowland Rochester,DN,3
13,1000_all_gpt-4o-mini_individual,Mr. Rowland Rochester,DC,5
13,1000_all_gpt-4o-mini_individual,Miss Temple,N,2
13,1000_all_gpt-4o-mini_individual,Miss Temple,A,2
13,1000_all_gpt-4o-mini_individual,Miss Temple,C,2
13,1000_all_gpt-4o-mini_individual,Miss Temple,I,1
13,1000_all_gpt-4o-mini_individual,Miss Temple,DN,2
13,1000_all_gpt-4o-mini_individual,Miss Temple,DC,2
13,1000_all_gpt-4o-mini_individual,Georgiana Reed,N,1
13,1000_all_gpt-4o-mini_individual,Georgiana Reed,A,0
13,1000_all_gpt-4o-mini_individual,Georgiana Reed,C,0
13,1000_all_gpt-4o-mini_individual,Georgiana Reed,I,0
13,1000_all_gpt-4o-mini_individual,Georgiana Reed,DN,2
13,1000_all_gpt-4o-mini_individual,Georgiana Reed,DC,0
13,1000_all_gpt-4o-mini_individual,John Reed,N,1
13,1000_all_gpt-4o-mini_individual,John Reed,A,0
13,1000_all_gpt-4o-mini_individual,John Reed,C,0
13,1000_all_gpt-4o-mini_individual,John Reed,I,0
13,1000_all_gpt-4o-mini_individual,John Reed,DN,2
13,1000_all_gpt-4o-mini_individual,John Reed,DC,0
13,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,N,8
13,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,A,5
13,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,C,4
13,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,I,1
13,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,DN,6
13,1000_all_gpt-4o-mini_individual,Mr. Brocklehurst,DC,4
2,1000_all_gpt-4o-mini_individual,Jane,N,3
2,1000_all_gpt-4o-mini_individual,Jane,A,2
2,1000_all_gpt-4o-mini_individual,Jane,C,0
2,1000_all_gpt-4o-mini_individual,Jane,I,15
2,1000_all_gpt-4o-mini_individual,Jane,DN,1
2,1000_all_gpt-4o-mini_individual,Jane,DC,1
2,1000_all_gpt-4o-mini_individual,Bessie,N,18
2,1000_all_gpt-4o-mini_individual,Bessie,A,25
2,1000_all_gpt-4o-mini_individual,Bessie,C,15
2,1000_all_gpt-4o-mini_individual,Bessie,I,12
2,1000_all_gpt-4o-mini_individual,Bessie,DN,11
2,1000_all_gpt-4o-mini_individual,Bessie,DC,13
2,1000_all_gpt-4o-mini_individual,Abbot,N,11
2,1000_all_gpt-4o-mini_individual,Abbot,A,17
2,1000_all_gpt-4o-mini_individual,Abbot,C,10
2,1000_all_gpt-4o-mini_individual,Abbot,I,5
2,1000_all_gpt-4o-mini_individual,Abbot,DN,7
2,1000_all_gpt-4o-mini_individual,Abbot,DC,7
2,1000_all_gpt-4o-mini_individual,Eliza Reed,N,1
2,1000_all_gpt-4o-mini_individual,Eliza Reed,A,0
2,1000_all_gpt-4o-mini_individual,Eliza Reed,C,1
2,1000_all_gpt-4o-mini_individual,Eliza Reed,I,1
2,1000_all_gpt-4o-mini_individual,Eliza Reed,DN,1
2,1000_all_gpt-4o-mini_individual,Eliza Reed,DC,1
2,1000_all_gpt-4o-mini_individual,Mrs. Reed,N,14
2,1000_all_gpt-4o-mini_individual,Mrs. Reed,A,15
2,1000_all_gpt-4o-mini_individual,Mrs. Reed,C,7
2,1000_all_gpt-4o-mini_individual,Mrs. Reed,I,13
2,1000_all_gpt-4o-mini_individual,Mrs. Reed,DN,13
2,1000_all_gpt-4o-mini_individual,Mrs. Reed,DC,14
2,1000_all_gpt-4o-mini_individual,Georgiana Reed,N,2
2,1000_all_gpt-4o-mini_individual,Georgiana Reed,A,0
2,1000_all_gpt-4o-mini_individual,Georgiana Reed,C,1
2,1000_all_gpt-4o-mini_individual,Georgiana Reed,I,2
2,1000_all_gpt-4o-mini_individual,Georgiana Reed,DN,1
2,1000_all_gpt-4o-mini_individual,Georgiana Reed,DC,3
2,1000_all_gpt-4o-mini_individual,John Reed,N,6
2,1000_all_gpt-4o-mini_individual,John Reed,A,8
2,1000_all_gpt-4o-mini_individual,John Reed,C,2
2,1000_all_gpt-4o-mini_individual,John Reed,I,5
2,1000_all_gpt-4o-mini_individual,John Reed,DN,2
2,1000_all_gpt-4o-mini_individual,John Reed,DC,9
2,1000_all_gpt-4o-mini_individual,Mr. Reed,N,8
2,1000_all_gpt-4o-mini_individual,Mr. Reed,A,9
2,1000_all_gpt-4o-mini_individual,Mr. Reed,C,3
2,1000_all_gpt-4o-mini_individual,Mr. Reed,I,5
2,1000_all_gpt-4o-mini_individual,Mr. Reed,DN,5
2,1000_all_gpt-4o-mini_individual,Mr. Reed,DC,4
3,1000_all_gpt-4o-mini_individual,Jane,N,7
3,1000_all_gpt-4o-mini_individual,Jane,A,29
3,1000_all_gpt-4o-mini_individual,Jane,C,18
3,1000_all_gpt-4o-mini_individual,Jane,I,59
3,1000_all_gpt-4o-mini_individual,Jane,DN,10
3,1000_all_gpt-4o-mini_individual,Jane,DC,5
3,1000_all_gpt-4o-mini_individual,Bessie,N,42
3,1000_all_gpt-4o-mini_individual,Bessie,A,52
3,1000_all_gpt-4o-mini_individual,Bessie,C,24
3,1000_all_gpt-4o-mini_individual,Bessie,I,15
3,1000_all_gpt-4o-mini_individual,Bessie,DN,14
3,1000_all_gpt-4o-mini_individual,Bessie,DC,15
3,1000_all_gpt-4o-mini_individual,Abbot,N,10
3,1000_all_gpt-4o-mini_individual,Abbot,A,12
3,1000_all_gpt-4o-mini_individual,Abbot,C,8
3,1000_all_gpt-4o-mini_individual,Abbot,I,6
3,1000_all_gpt-4o-mini_individual,Abbot,DN,6
3,1000_all_gpt-4o-mini_individual,Abbot,DC,7
3,1000_all_gpt-4o-mini_individual,Mrs. Reed,N,12
3,1000_all_gpt-4o-mini_individual,Mrs. Reed,A,4
3,1000_all_gpt-4o-mini_individual,Mrs. Reed,C,7
3,1000_all_gpt-4o-mini_individual,Mrs. Reed,I,5
3,1000_all_gpt-4o-mini_individual,Mrs. Reed,DN,6
3,1000_all_gpt-4o-mini_individual,Mrs. Reed,DC,7
3,1000_all_gpt-4o-mini_individual,John Reed,N,3
3,1000_all_gpt-4o-mini_individual,John Reed,A,5
3,1000_all_gpt-4o-mini_individual,John Reed,C,2
3,1000_all_gpt-4o-mini_individual,John Reed,I,0
3,1000_all_gpt-4o-mini_individual,John Reed,DN,2
3,1000_all_gpt-4o-mini_individual,John Reed,DC,4
3,1000_all_gpt-4o-mini_individual,Mr. Reed,N,2
3,1000_all_gpt-4o-mini_individual,Mr. Reed,A,1
3,1000_all_gpt-4o-mini_individual,Mr. Reed,C,2
3,1000_all_gpt-4o-mini_individual,Mr. Reed,I,1
3,1000_all_gpt-4o-mini_individual,Mr. Reed,DN,1
3,1000_all_gpt-4o-mini_individual,Mr. Reed,DC,1
12,1000_all_gpt-4o-mini_individual,Pilot (dog),N,0
12,1000_all_gpt-4o-mini_individual,Pilot (dog),A,0
12,1000_all_gpt-4o-mini_individual,Pilot (dog),C,0
12,1000_all_gpt-4o-mini_individual,Pilot (dog),I,0
12,1000_all_gpt-4o-mini_individual,Pilot (dog),DN,0
12,1000_all_gpt-4o-mini_individual,Pilot (dog),DC,0
12,1000_all_gpt-4o-mini_individual,Mr. Rochester,N,11
12,1000_all_gpt-4o-mini_individual,Mr. Rochester,A,41
12,1000_all_gpt-4o-mini_individual,Mr. Rochester,C,15
12,1000_all_gpt-4o-mini_individual,Mr. Rochester,I,24
12,1000_all_gpt-4o-mini_individual,Mr. Rochester,DN,10
12,1000_all_gpt-4o-mini_individual,Mr. Rochester,DC,15
12,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,N,16
12,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,A,22
12,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,C,8
12,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,I,14
12,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,DN,10
12,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,DC,12
12,1000_all_gpt-4o-mini_individual,Grace Poole,N,5
12,1000_all_gpt-4o-mini_individual,Grace Poole,A,7
12,1000_all_gpt-4o-mini_individual,Grace Poole,C,1
12,1000_all_gpt-4o-mini_individual,Grace Poole,I,4
12,1000_all_gpt-4o-mini_individual,Grace Poole,DN,1
12,1000_all_gpt-4o-mini_individual,Grace Poole,DC,3
16,1000_all_gpt-4o-mini_individual,Jane,N,4
16,1000_all_gpt-4o-mini_individual,Jane,A,21
16,1000_all_gpt-4o-mini_individual,Jane,C,6
16,1000_all_gpt-4o-mini_individual,Jane,I,42
16,1000_all_gpt-4o-mini_individual,Jane,DN,2
16,1000_all_gpt-4o-mini_individual,Jane,DC,2
16,1000_all_gpt-4o-mini_individual,Mary,N,0
16,1000_all_gpt-4o-mini_individual,Mary,A,0
16,1000_all_gpt-4o-mini_individual,Mary,C,0
16,1000_all_gpt-4o-mini_individual,Mary,I,2
16,1000_all_gpt-4o-mini_individual,Mary,DN,0
16,1000_all_gpt-4o-mini_individual,Mary,DC,0
16,1000_all_gpt-4o-mini_individual,Mr. Rochester,N,44
16,1000_all_gpt-4o-mini_individual,Mr. Rochester,A,36
16,1000_all_gpt-4o-mini_individual,Mr. Rochester,C,29
16,1000_all_gpt-4o-mini_individual,Mr. Rochester,I,31
16,1000_all_gpt-4o-mini_individual,Mr. Rochester,DN,22
16,1000_all_gpt-4o-mini_individual,Mr. Rochester,DC,32
16,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,N,15
16,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,A,20
16,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,C,17
16,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,I,17
16,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,DN,10
16,1000_all_gpt-4o-mini_individual,Mrs. Fairfax,DC,12
16,1000_all_gpt-4o-mini_individual,Sir George Lynn,N,1
16,1000_all_gpt-4o-mini_individual,Sir George Lynn,A,1
16,1000_all_gpt-4o-mini_individual,Sir George Lynn,C,1
16,1000_all_gpt-4o-mini_individual,Sir George Lynn,I,1
16,1000_all_gpt-4o-mini_individual,Sir George Lynn,DN,1
16,1000_all_gpt-4o-mini_individual,Sir George Lynn,DC,1
16,1000_all_gpt-4o-mini_individual,Mrs. Eshton,N,1
